Time (s)	Load (N)	Displacement (mm)
612,036	-1,5	-1,419
612,06	-1,5	-1,304
612,084	-1,5	-1,179
612,108	-1	-1,029
612,138	-0,5	-0,919
612,162	0	-0,794
612,186	0	-0,674
612,21	0	-0,549
612,234	0	-0,429
612,258	0,5	-0,314
612,282	0,5	-0,215
612,306	1	-0,148
612,33	1	-0,1
612,354	1,5	-0,069
612,378	1,5	-0,049
612,402	1,5	-0,033
612,426	1,5	-0,023
612,45	2	-0,016
612,474	2	-0,01
612,498	2	-0,007
612,522	2	-0,005
612,546	2	-0,004
612,57	2	-0,003
612,594	2	-0,002
612,618	2	-0,001
612,642	1,5	-0,001
612,666	2	0
612,69	2	-0,002
612,714	1,5	-0,115
612,738	1,5	-0,24
612,762	1,5	-0,362
612,786	1	-0,482
612,81	0,5	-0,602
612,834	0	-0,728
612,858	-0,5	-0,847
612,882	-1	-0,967
612,906	-1,5	-1,088
612,93	-1,5	-1,208
612,954	-2	-1,327
612,978	-2	-1,438
613,002	-2,5	-1,563
613,026	-2,5	-1,688
613,05	-3	-1,807
613,074	-3	-1,928
613,098	-3,5	-2,047
613,122	-4	-2,162
613,146	-4	-2,287
613,17	-4,5	-2,402
613,194	-5,5	-2,527
613,218	-5,5	-2,647
613,242	-6	-2,767
613,266	-6,5	-2,882
613,29	-7,5	-3,002
613,314	-8,5	-3,127
613,338	-9	-3,263
613,368	-9,5	-3,34
613,392	-10,5	-3,388
613,416	-10,5	-3,424
613,44	-11	-3,447
613,464	-11,5	-3,463
613,488	-11,5	-3,475
613,512	-12	-3,482
613,536	-12	-3,488
613,56	-12	-3,491
613,584	-12	-3,494
613,608	-12	-3,496
613,632	-12	-3,498
613,656	-12	-3,498
613,68	-12	-3,499
613,704	-12	-3,499
613,728	-12	-3,499
613,752	-12	-3,5
613,776	-12	-3,439
613,8	-12	-3,3
613,824	-11,5	-3,172
613,848	-11	-3,056
613,872	-9	-2,936
613,896	-8,5	-2,81
613,92	-8	-2,69
613,944	-7,5	-2,57
613,968	-6,5	-2,455
613,992	-5,5	-2,33
614,016	-5	-2,21
614,04	-5	-2,096
614,064	-4,5	-1,97
614,088	-3,5	-1,85
614,112	-3	-1,735
614,136	-2,5	-1,616
614,16	-2	-1,496
614,184	-1,5	-1,371
614,208	-1,5	-1,256
614,232	-1	-1,135
614,256	-0,5	-1,015
614,28	-0,5	-0,89
614,304	0	-0,77
614,328	0	-0,65
614,352	0	-0,535
614,376	0	-0,416
614,4	0,5	-0,286
614,424	0,5	-0,199
614,448	1	-0,139
614,472	1,5	-0,095
614,496	1,5	-0,065
614,52	1,5	-0,046
614,544	2	-0,031
614,568	1,5	-0,022
614,592	2	-0,015
614,616	2	-0,01
614,64	2	-0,007
614,664	2	-0,005
614,688	2	-0,004
614,712	2	-0,002
614,736	2	-0,002
614,76	2	-0,001
614,784	2	-0,001
614,808	2	-0,001
614,832	1,5	0
614,856	2	-0,026
614,88	2	-0,169
614,904	1,5	-0,294
614,928	1,5	-0,415
614,952	0,5	-0,53
614,976	0	-0,655
615	0	-0,77
615,024	-0,5	-0,89
615,048	-1	-1,01
615,072	-1,5	-1,13
615,096	-2	-1,255
615,12	-2	-1,38
615,144	-2,5	-1,495
615,168	-2,5	-1,615
868,551	-1	-1,184
868,575	-1,5	-1,304
868,599	-1,5	-1,424
868,623	-2	-1,544
868,647	-2	-1,664
868,671	-2,5	-1,784
868,695	-2,5	-1,904
868,719	-3	-2,024
868,743	-3,5	-2,144
868,767	-4	-2,294
868,797	-4,5	-2,409
868,821	-5	-2,534
868,845	-5	-2,654
868,869	-5,5	-2,774
868,893	-6	-2,894
868,917	-7	-3,014
868,941	-7,5	-3,134
868,965	-8	-3,248
868,989	-9	-3,327
869,013	-9,5	-3,381
869,037	-10,5	-3,418
869,061	-10,5	-3,443
869,085	-10,5	-3,46
869,109	-11	-3,473
869,133	-11	-3,481
869,157	-11	-3,487
869,181	-11	-3,491
869,205	-11	-3,494
869,229	-11,5	-3,496
869,253	-11	-3,498
869,277	-11,5	-3,498
869,301	-11,5	-3,499
869,325	-11,5	-3,499
869,349	-11,5	-3,499
869,373	-11,5	-3,5
869,397	-11,5	-3,406
869,421	-11,5	-3,272
869,445	-11	-3,148
869,469	-10,5	-3,027
869,493	-9,5	-2,906
869,517	-8	-2,786
869,541	-7,5	-2,666
869,565	-7	-2,546
869,589	-6	-2,426
869,613	-5,5	-2,306
869,637	-4,5	-2,186
869,661	-4	-2,061
869,685	-3,5	-1,946
869,709	-3	-1,826
869,733	-3	-1,706
869,757	-2	-1,586
869,781	-1,5	-1,466
869,805	-1,5	-1,346
869,829	-1	-1,226
869,853	-1	-1,106
869,877	-0,5	-0,986
869,901	0	-0,861
869,925	0	-0,746
869,949	0	-0,626
869,973	0	-0,506
869,997	0,5	-0,386
870,021	0,5	-0,27
870,045	1	-0,185
870,069	1	-0,116
870,099	1,5	-0,08
870,123	1,5	-0,055
870,147	2	-0,038
870,171	2	-0,026
870,195	2	-0,018
870,219	2	-0,012
870,243	2	-0,008
870,267	2	-0,006
870,291	2,5	-0,004
870,315	2	-0,003
870,339	2	-0,002
870,363	2	-0,002
870,387	2	-0,001
870,411	2	-0,001
870,435	2	0
870,459	2	-0,012
870,483	2	-0,142
870,507	2	-0,269
870,531	1,5	-0,391
870,555	1,5	-0,511
870,579	0	-0,632
870,603	0	-0,757
870,627	0	-0,872
870,651	-0,5	-0,991
870,675	-1	-1,106
870,699	-1,5	-1,232
870,723	-1,5	-1,351
870,747	-1,5	-1,472
870,771	-2	-1,592
870,795	-2	-1,712
870,819	-2,5	-1,831
870,843	-2,5	-1,951
870,867	-3	-2,072
870,891	-3,5	-2,191
870,915	-4	-2,311
870,939	-4	-2,431
870,963	-5	-2,551
870,987	-5	-2,671
871,011	-5,5	-2,791
871,035	-6	-2,911
871,059	-7	-3,031
871,083	-7,5	-3,152
871,107	-8	-3,262
871,131	-9	-3,336
871,155	-9,5	-3,387
871,179	-10	-3,422
871,203	-10,5	-3,446
871,227	-10,5	-3,462
871,251	-11	-3,474
871,275	-11	-3,482
871,299	-11	-3,488
871,323	-11	-3,491
871,347	-11,5	-3,494
871,371	-11,5	-3,497
871,401	-11,5	-3,498
871,431	-11,5	-3,498
871,455	-11,5	-3,499
871,479	-11,5	-3,499
871,503	-11,5	-3,5
871,527	-11,5	-3,426
871,551	-11,5	-3,287
871,575	-11,5	-3,163
871,599	-10	-3,043
871,623	-9	-2,922
871,647	-8,5	-2,802
871,671	-7,5	-2,667
871,695	-7	-2,562
871,719	-6	-2,442
871,743	-5,5	-2,322
871,767	-5	-2,202
871,791	-4,5	-2,082
871,815	-3,5	-1,962
871,839	-3	-1,842
871,863	-2,5	-1,722
871,887	-2,5	-1,602
871,911	-2	-1,482
871,935	-1	-1,362
871,959	-1	-1,242
871,983	-1	-1,122
872,007	-0,5	-1,002
872,031	-0,5	-0,882
872,055	0	-0,762
872,079	0	-0,642
872,103	0	-0,522
872,127	0	-0,402
872,151	0	-0,283
872,175	1	-0,194
872,199	1	-0,134
872,223	1,5	-0,092
872,247	1,5	-0,064
872,271	1,5	-0,044
872,295	1,5	-0,03
872,319	2	-0,021
872,343	2	-0,014
872,367	2	-0,01
872,391	2	-0,007
872,415	2	-0,005
872,439	2	-0,003
872,463	2	-0,002
872,487	2	-0,002
872,511	2	-0,001
872,535	2	-0,001
872,559	2	-0,001
872,583	2	0
872,607	2	-0,064
872,631	2	-0,202
872,655	1,5	-0,324
872,679	1,5	-0,446
872,703	1	-0,566
872,727	0,5	-0,686
872,751	0	-0,806
872,775	-0,5	-0,926
872,799	-1	-1,046
872,823	-1,5	-1,196
872,853	-1,5	-1,316
872,877	-2	-1,436
872,901	-2	-1,556
872,925	-2,5	-1,676
872,949	-2,5	-1,796
872,973	-2,5	-1,911
872,997	-3	-2,036
873,021	-3,5	-2,156
873,045	-3,5	-2,276
873,069	-4	-2,396
873,093	-4,5	-2,516
873,117	-5,5	-2,641
873,141	-5,5	-2,756
873,165	-6	-2,876
873,189	-6,5	-2,996
873,213	-7,5	-3,116
873,237	-8,5	-3,233
873,261	-9	-3,317
873,285	-9,5	-3,374
873,309	-10	-3,413
873,333	-10,5	-3,44
873,357	-10,5	-3,458
873,381	-11	-3,471
873,405	-11	-3,48
873,429	-11	-3,486
873,453	-11,5	-3,49
873,477	-11,5	-3,494
873,501	-11,5	-3,496
873,525	-11,5	-3,498
873,549	-11,5	-3,498
873,573	-11,5	-3,499
873,597	-11	-3,499
873,621	-11,5	-3,499
873,645	-11,5	-3,5
873,669	-11,5	-3,466
873,693	-11,5	-3,328
873,717	-11,5	-3,203
873,741	-10	-3,082
873,765	-9,5	-2,962
873,789	-9	-2,841
873,813	-8,5	-2,721
873,837	-7	-2,601
873,861	-6	-2,481
873,885	-5,5	-2,361
873,909	-5	-2,241
873,933	-4,5	-2,121
873,957	-3,5	-2,001
873,981	-3	-1,881
874,005	-3	-1,761
874,029	-2,5	-1,641
874,053	-2	-1,521
874,077	-1,5	-1,401
874,101	-1	-1,281
874,125	-1	-1,161
874,149	-0,5	-1,041
874,173	-0,5	-0,921
874,197	0	-0,801
874,221	0	-0,651
874,251	0	-0,531
874,275	0	-0,411
874,299	0,5	-0,296
874,323	1	-0,2
874,347	1	-0,138
874,371	1,5	-0,095
874,395	1,5	-0,065
874,419	1,5	-0,045
874,443	2	-0,03
874,467	2	-0,022
874,491	2	-0,015
874,515	2	-0,01
874,539	2	-0,007
874,563	2	-0,005
874,587	2	-0,004
874,611	2	-0,002
874,635	2	-0,002
874,66	2	-0,001
874,683	2	-0,001
874,707	2	-0,001
874,731	2	0
874,755	2	-0,068
874,779	2	-0,207
874,803	1,5	-0,33
874,827	1,5	-0,451
874,851	1	-0,571
874,875	0	-0,691
874,899	0	-0,812
874,923	-0,5	-0,932
874,947	-1	-1,052
874,971	-1	-1,172
874,995	-1,5	-1,291
875,019	-2	-1,412
875,043	-2	-1,532
875,067	-2	-1,652
875,091	-2,5	-1,772
875,115	-2,5	-1,892
875,139	-3	-2,011
875,163	-3	-2,132
875,187	-4	-2,252
875,211	-4	-2,372
875,235	-4,5	-2,492
875,259	-4,5	-2,612
875,283	-5,5	-2,732
875,307	-6	-2,852
875,331	-6	-2,972
875,355	-7,5	-3,092
875,379	-8	-3,211
875,403	-9	-3,303
875,427	-9,5	-3,364
875,451	-9,5	-3,406
875,475	-10	-3,435
875,499	-10,5	-3,462
875,535	-11	-3,474
875,559	-11	-3,482
875,583	-11	-3,487
875,607	-11	-3,491
875,631	-11,5	-3,494
875,655	-11,5	-3,496
875,679	-11,5	-3,498
875,709	-11,5	-3,498
875,733	-11,5	-3,499
875,757	-11	-3,499
875,781	-11,5	-3,5
875,805	-11,5	-3,461
875,829	-11,5	-3,32
875,853	-11,5	-3,194
875,877	-10	-3,072
875,901	-9,5	-2,952
875,925	-8,5	-2,832
875,949	-7,5	-2,712
875,973	-7,5	-2,592
875,997	-6	-2,472
876,021	-5,5	-2,352
876,045	-5	-2,232
876,069	-4,5	-2,112
876,093	-4	-1,992
876,117	-3,5	-1,872
876,141	-3	-1,752
876,165	-2,5	-1,632
876,189	-2	-1,512
876,213	-1,5	-1,392
876,237	-1	-1,272
876,261	-1	-1,152
876,285	-0,5	-1,032
876,309	-0,5	-0,912
876,333	0	-0,792
876,357	0	-0,672
876,381	0	-0,552
876,405	0	-0,432
876,429	0,5	-0,312
876,453	0,5	-0,213
876,477	1	-0,146
876,501	1,5	-0,101
876,525	1,5	-0,07
876,549	1,5	-0,048
876,573	1,5	-0,033
876,597	2	-0,023
876,621	2	-0,016
876,645	2	-0,011
876,669	2	-0,007
876,693	2	-0,005
876,717	2	-0,004
876,741	2	-0,003
876,765	2	-0,002
876,795	2	-0,001
876,819	2	-0,001
876,843	2	-0,001
876,867	2	0
876,891	2	-0,015
876,915	2	-0,149
876,939	1,5	-0,275
876,963	1,5	-0,397
876,987	1	-0,522
877,011	0,5	-0,637
877,035	0	-0,757
877,059	-0,5	-0,877
877,083	-0,5	-0,997
877,107	-1	-1,118
877,131	-1,5	-1,237
877,155	-1,5	-1,358
877,179	-2	-1,482
877,203	-2	-1,597
877,227	-2,5	-1,717
877,251	-2,5	-1,837
877,275	-2,5	-1,957
877,299	-3	-2,078
877,323	-3,5	-2,192
877,347	-4	-2,317
877,371	-4	-2,437
877,395	-4,5	-2,558
877,419	-5,5	-2,677
877,443	-5,5	-2,798
877,467	-6,5	-2,918
877,491	-7	-3,038
877,515	-7,5	-3,158
877,539	-8,5	-3,266
877,563	-8,5	-3,34
877,587	-9,5	-3,389
877,611	-10	-3,424
877,635	-10,5	-3,447
877,659	-11	-3,463
877,683	-11	-3,475
877,707	-11	-3,482
877,731	-11	-3,488
877,755	-11,5	-3,492
877,779	-11,5	-3,495
877,803	-11,5	-3,497
877,827	-11,5	-3,498
877,851	-11,5	-3,498
877,875	-11,5	-3,499
877,899	-11,5	-3,499
877,923	-11,5	-3,499
877,947	-11,5	-3,5
877,971	-11,5	-3,406
877,995	-11	-3,273
878,019	-10,5	-3,15
878,043	-10	-3,029
878,067	-9	-2,909
878,091	-8,5	-2,789
878,115	-7	-2,638
878,145	-6,5	-2,518
878,169	-6	-2,399
878,193	-5,5	-2,279
878,217	-4,5	-2,158
878,241	-4	-2,039
878,265	-3,5	-1,919
878,289	-3	-1,799
878,313	-3	-1,679
878,337	-2	-1,559
878,361	-1,5	-1,439
878,385	-1,5	-1,319
878,409	-1	-1,199
878,433	-0,5	-1,079
878,457	-0,5	-0,959
878,481	0	-0,844
878,505	0	-0,719
878,529	0	-0,599
878,553	0	-0,478
878,577	0	-0,359
878,601	0,5	-0,247
878,625	1	-0,17
878,649	1	-0,117
878,673	1,5	-0,08
878,697	2	-0,056
878,721	2	-0,038
878,745	2	-0,026
878,769	2	-0,018
878,793	2	-0,012
878,817	2	-0,008
878,841	2	-0,006
878,865	2	-0,004
878,889	2	-0,003
878,913	2	-0,002
878,937	2	-0,002
878,961	2	-0,001
878,985	2	-0,001
879,009	2	-0,012
879,033	2	-0,143
879,057	2	-0,27
879,081	1,5	-0,391
879,105	1	-0,511
879,129	0,5	-0,632
879,153	0	-0,752
879,177	-0,5	-0,872
879,201	-1	-0,992
879,225	-1,5	-1,112
879,249	-1,5	-1,232
879,273	-1,5	-1,352
879,297	-1,5	-1,472
879,321	-2	-1,592
879,345	-2,5	-1,712
879,369	-2,5	-1,832
879,393	-3	-1,952
879,417	-3	-2,072
879,441	-3,5	-2,192
879,465	-4	-2,312
879,489	-4,5	-2,432
879,513	-4,5	-2,552
879,537	-5	-2,707
879,567	-5,5	-2,822
879,591	-6	-2,942
879,615	-7,5	-3,062
879,639	-8	-3,182
879,663	-8,5	-3,284
879,687	-9	-3,351
879,711	-9,5	-3,397
879,735	-10,5	-3,429
879,759	-10,5	-3,451
879,783	-10,5	-3,466
879,807	-11	-3,477
879,831	-11	-3,484
879,855	-11	-3,488
879,879	-11	-3,492
879,903	-11	-3,495
879,927	-11	-3,497
879,951	-11,5	-3,498
879,975	-11	-3,498
879,999	-11	-3,499
880,023	-11	-3,499
880,047	-11	-3,5
880,071	-11	-3,482
880,095	-11	-3,348
880,119	-11	-3,221
880,143	-10,5	-3,099
880,167	-9,5	-2,979
880,191	-9	-2,858
880,215	-7,5	-2,738
880,239	-6,5	-2,618
880,263	-6	-2,498
880,287	-5,5	-2,378
880,311	-5	-2,258
880,335	-4,5	-2,138
880,359	-4	-2,018
880,383	-3,5	-1,898
880,407	-3	-1,778
880,431	-2,5	-1,658
880,455	-1,5	-1,538
880,479	-1,5	-1,418
880,503	-1,5	-1,298
880,527	-1	-1,178
880,551	-0,5	-1,058
880,575	-0,5	-0,938
880,599	0	-0,818
880,623	0	-0,698
880,647	0	-0,578
880,671	0	-0,458
880,695	0,5	-0,338
880,719	1	-0,232
880,743	1	-0,159
880,767	1,5	-0,109
880,792	1,5	-0,077
880,815	2	-0,048
880,845	2	-0,033
880,868	2	-0,023
880,892	2	-0,016
880,916	2	-0,01
880,94	2	-0,007
880,964	2	-0,005
880,989	2	-0,004
881,013	2	-0,003
881,037	2	-0,002
881,06	2	-0,001
881,085	2	-0,001
881,108	2	-0,001
881,132	2	0
881,156	2	-0,014
881,18	2	-0,148
881,204	2	-0,276
881,228	1,5	-0,397
881,253	1,5	-0,517
881,276	0	-0,637
881,3	0	-0,758
881,324	-0,5	-0,878
881,348	-0,5	-0,998
881,372	-1	-1,118
881,396	-1,5	-1,238
881,42	-1,5	-1,363
881,445	-1,5	-1,478
881,469	-2	-1,598
881,492	-2,5	-1,713
881,516	-2,5	-1,838
881,54	-3	-1,958
881,564	-3	-2,078
881,588	-3	-2,198
881,612	-4	-2,318
881,636	-4,5	-2,438
881,66	-5	-2,558
881,684	-5	-2,678
881,709	-5,5	-2,798
881,733	-6	-2,918
881,756	-7	-3,038
881,78	-7,5	-3,158
881,804	-8,5	-3,267
881,828	-9	-3,34
881,852	-9,5	-3,39
881,876	-10,5	-3,424
881,9	-10,5	-3,447
881,924	-10,5	-3,463
881,948	-11	-3,475
881,972	-11	-3,482
881,996	-11	-3,488
882,02	-11	-3,492
882,044	-11,5	-3,494
882,068	-11,5	-3,496
882,092	-11	-3,498
882,116	-11,5	-3,498
882,14	-11,5	-3,499
882,169	-11	-3,499
882,194	-11	-3,5
882,218	-11	-3,494
882,242	-11	-3,37
882,266	-11	-3,242
882,29	-10,5	-3,119
882,314	-9,5	-2,998
882,338	-8,5	-2,878
882,363	-8	-2,758
882,386	-8	-2,638
882,41	-6,5	-2,518
882,434	-5,5	-2,398
882,458	-5	-2,278
882,482	-4,5	-2,158
882,506	-4	-2,038
882,53	-3,5	-1,918
882,554	-3	-1,798
882,578	-2,5	-1,678
882,602	-2	-1,558
882,626	-2	-1,438
882,65	-1,5	-1,318
882,674	-1	-1,193
882,698	-0,5	-1,078
882,722	-0,5	-0,958
882,746	0	-0,833
882,77	0	-0,718
882,794	0	-0,598
882,818	0	-0,478
882,842	0	-0,358
882,866	0,5	-0,246
882,89	1	-0,169
882,914	1,5	-0,116
882,938	1,5	-0,08
882,963	1,5	-0,055
882,986	2	-0,038
883,01	2	-0,026
883,034	2	-0,018
883,058	2	-0,012
883,082	2,5	-0,008
883,106	2	-0,006
883,13	2	-0,004
883,154	2	-0,003
883,178	2	-0,002
883,202	2	-0,002
883,226	2	-0,001
883,25	2	-0,001
883,274	2	0
883,298	2	-0,003
883,322	2	-0,118
883,346	2	-0,246
883,37	1,5	-0,368
883,395	1,5	-0,488
883,419	0	-0,609
883,442	0	-0,729
883,466	0	-0,849
883,49	-0,5	-0,969
883,514	-1	-1,089
883,538	-1,5	-1,209
883,562	-1,5	-1,364
883,592	-1,5	-1,479
883,616	-2	-1,599
883,64	-2,5	-1,719
883,664	-2,5	-1,839
883,688	-3	-1,959
883,712	-3	-2,079
883,736	-3,5	-2,199
883,76	-4	-2,319
883,784	-4,5	-2,439
883,808	-5	-2,559
883,832	-5,5	-2,684
883,856	-6	-2,804
883,88	-6,5	-2,919
883,904	-7	-3,039
883,928	-7,5	-3,159
883,952	-8	-3,268
883,976	-9	-3,34
884	-9,5	-3,39
884,024	-10	-3,424
884,048	-10,5	-3,448
884,072	-10,5	-3,463
884,096	-11	-3,475
884,12	-11	-3,483
884,144	-11	-3,488
884,168	-11	-3,492
884,192	-11	-3,494
884,216	-11,5	-3,496
884,24	-11,5	-3,498
884,264	-11	-3,498
884,288	-11,5	-3,499
884,312	-11,5	-3,499
884,336	-11,5	-3,5
884,36	-11,5	-3,491
884,384	-11,5	-3,365
884,408	-11,5	-3,232
884,432	-11	-3,116
884,456	-9,5	-2,995
884,48	-8,5	-2,875
884,504	-8	-2,754
884,528	-7,5	-2,634
884,552	-7	-2,514
884,576	-5,5	-2,394
884,6	-5	-2,274
884,624	-4,5	-2,154
884,648	-4	-2,034
884,672	-3,5	-1,914
884,696	-3	-1,794
884,72	-2,5	-1,675
884,744	-2	-1,555
884,768	-2	-1,434
884,792	-1,5	-1,314
884,816	-1	-1,194
884,84	-0,5	-1,074
884,864	-0,5	-0,954
884,888	0	-0,804
884,918	0	-0,685
884,942	0	-0,564
884,966	0	-0,444
884,99	0	-0,324
885,014	0,5	-0,222
885,038	1	-0,152
885,062	1,5	-0,105
885,086	1,5	-0,072
885,11	1,5	-0,05
885,134	2	-0,034
885,158	2	-0,024
885,182	2	-0,016
885,206	2	-0,011
885,23	2	-0,007
885,254	2	-0,005
885,278	2	-0,004
885,302	2	-0,002
885,326	2	-0,002
885,35	2	-0,001
885,374	2	-0,001
885,398	2	-0,001
885,422	2	0
885,446	2	0
885,47	2	-0,026
885,494	2	-0,167
885,518	1,5	-0,294
885,542	1,5	-0,416
885,566	1	-0,541
885,59	0,5	-0,656
885,614	0	-0,776
885,638	-0,5	-0,896
885,662	-1	-1,016
885,686	-1,5	-1,136
885,71	-1,5	-1,256
885,734	-1,5	-1,376
885,758	-2	-1,501
885,782	-2	-1,616
885,806	-2,5	-1,736
885,83	-2,5	-1,856
885,854	-3	-1,976
885,878	-3	-2,096
885,902	-3,5	-2,216
885,926	-4	-2,336
885,95	-4,5	-2,456
885,974	-5	-2,576
885,998	-5,5	-2,696
886,022	-6	-2,816
886,046	-6	-2,936
886,07	-7	-3,056
886,094	-7,5	-3,176
886,118	-8,5	-3,28
886,142	-9	-3,348
886,166	-9,5	-3,396
886,19	-10	-3,428
886,214	-10,5	-3,45
886,238	-11	-3,465
886,262	-11	-3,478
886,292	-11	-3,485
886,316	-11,5	-3,49
886,34	-11,5	-3,493
886,364	-11,5	-3,496
886,388	-11	-3,497
886,412	-11	-3,498
886,436	-11	-3,499
886,46	-11,5	-3,499
886,484	-11,5	-3,499
886,508	-11,5	-3,5
886,532	-11	-3,489
886,556	-11,5	-3,358
886,58	-11,5	-3,23
886,604	-10,5	-3,107
886,628	-10	-2,987
886,652	-9	-2,866
886,676	-7,5	-2,746
886,7	-7	-2,626
886,724	-7	-2,501
886,748	-6	-2,386
886,772	-5,5	-2,266
886,796	-4,5	-2,146
886,82	-4	-2,027
886,844	-3,5	-1,912
886,868	-3	-1,786
886,892	-2,5	-1,667
886,916	-2	-1,542
886,94	-1,5	-1,426
886,964	-1	-1,306
886,988	-1	-1,186
887,012	-1	-1,066
887,036	-0,5	-0,946
887,06	0	-0,826
887,084	0	-0,706
887,108	0	-0,586
887,132	0	-0,466
887,156	0,5	-0,346
887,18	0,5	-0,245
887,204	1	-0,163
887,228	1,5	-0,112
887,252	1,5	-0,077
887,276	1,5	-0,054
887,3	2	-0,036
887,324	2	-0,025
887,348	2	-0,018
887,372	2	-0,012
887,396	2	-0,008
887,42	2	-0,006
887,444	2	-0,004
887,468	2	-0,003
887,492	2	-0,002
887,516	2	-0,002
887,54	2	-0,001
887,564	2	-0,001
887,588	2	-0,001
887,612	2	0
887,636	2	-0,031
887,66	2	-0,169
887,684	1,5	-0,359
887,721	1,5	-0,475
887,744	0,5	-0,595
887,768	0	-0,715
887,792	0	-0,835
887,816	-1	-0,955
887,84	-1	-1,075
887,864	-1,5	-1,195
887,888	-1,5	-1,31
887,912	-1,5	-1,43
887,936	-2	-1,555
887,96	-2,5	-1,675
887,984	-2,5	-1,795
888,008	-3	-1,915
888,032	-3	-2,035
888,056	-3,5	-2,155
888,08	-4	-2,275
888,104	-4,5	-2,395
888,128	-4,5	-2,515
888,152	-5	-2,635
888,176	-5,5	-2,755
888,2	-5,5	-2,88
888,224	-6,5	-2,995
888,248	-7,5	-3,115
888,272	-7,5	-3,232
888,296	-9	-3,317
888,32	-9,5	-3,374
888,344	-10	-3,413
888,368	-10	-3,44
888,392	-10,5	-3,458
888,416	-11	-3,471
888,44	-11	-3,48
888,464	-11	-3,486
888,488	-11	-3,49
888,512	-11	-3,493
888,536	-11,5	-3,496
888,56	-11,5	-3,497
888,584	-11,5	-3,498
888,608	-11	-3,499
888,632	-11,5	-3,499
888,656	-11,5	-3,499
888,68	-11,5	-3,5
888,704	-11,5	-3,471
888,728	-11,5	-3,333
888,752	-11,5	-3,208
888,776	-10,5	-3,087
888,8	-9,5	-2,966
888,824	-9	-2,846
888,848	-8	-2,726
888,872	-7,5	-2,606
888,896	-6	-2,486
888,92	-5,5	-2,366
888,944	-5	-2,246
888,968	-4,5	-2,126
888,992	-4,5	-2,006
889,016	-3,5	-1,856
889,046	-3	-1,736
889,07	-2,5	-1,616
889,094	-1,5	-1,496
889,118	-1,5	-1,376
889,142	-1	-1,256
889,166	-1	-1,136
889,19	-0,5	-1,016
889,214	0	-0,896
889,238	0	-0,776
889,262	0	-0,656
889,286	0	-0,536
889,31	0	-0,416
889,334	0,5	-0,296
889,358	0,5	-0,203
889,382	1	-0,14
889,406	1,5	-0,096
889,43	1,5	-0,065
889,454	2	-0,046
889,478	2	-0,032
889,502	2	-0,022
889,526	2	-0,015
889,55	2	-0,01
889,574	2	-0,007
889,598	2	-0,005
889,622	2	-0,003
889,646	2	-0,002
889,67	2	-0,002
889,694	2	-0,001
889,718	2	-0,001
889,742	2	-0,001
889,766	2	0
889,79	2	-0,022
889,814	2	-0,158
889,838	1,5	-0,283
889,862	1,5	-0,404
889,886	1	-0,524
889,91	0,5	-0,645
889,934	0	-0,765
889,958	-0,5	-0,885
889,982	-1	-1,005
890,006	-1	-1,125
890,03	-1,5	-1,245
890,054	-2	-1,365
890,078	-2	-1,485
890,102	-2,5	-1,605
890,126	-2,5	-1,725
890,15	-2,5	-1,845
890,174	-3	-1,97
890,198	-3,5	-2,085
890,222	-3,5	-2,205
890,246	-4	-2,325
890,27	-4,5	-2,445
890,294	-5	-2,565
890,318	-5,5	-2,685
890,342	-6	-2,805
890,366	-6	-2,925
890,39	-6	-3,08
890,421	-8	-3,195
890,444	-8,5	-3,292
890,468	-9	-3,357
890,492	-9,5	-3,401
890,516	-10,5	-3,432
890,54	-10,5	-3,453
890,564	-11	-3,467
890,588	-11	-3,478
890,612	-11	-3,484
890,636	-11	-3,489
890,66	-11,5	-3,493
890,684	-11,5	-3,495
890,708	-11,5	-3,497
890,732	-11,5	-3,498
890,756	-11	-3,498
890,78	-11,5	-3,499
890,804	-11,5	-3,499
890,828	-11,5	-3,5
890,852	-11,5	-3,488
890,876	-11,5	-3,358
890,9	-11	-3,23
890,924	-10,5	-3,108
890,948	-10	-2,988
890,972	-9	-2,868
890,996	-8	-2,748
891,02	-7,5	-2,628
891,044	-6,5	-2,508
891,068	-6	-2,388
891,092	-5,5	-2,268
891,116	-4,5	-2,147
891,14	-4	-2,027
891,164	-3,5	-1,907
891,188	-3	-1,787
891,212	-3	-1,662
891,236	-2	-1,547
891,26	-1,5	-1,427
891,284	-1,5	-1,307
891,308	-1	-1,187
891,332	-1	-1,067
891,356	-0,5	-0,942
891,38	0	-0,827
891,404	0	-0,707
891,428	0	-0,587
891,452	0	-0,467
891,476	0,5	-0,347
891,5	0,5	-0,238
891,524	1	-0,164
891,548	1	-0,113
891,572	1,5	-0,078
891,596	1,5	-0,054
891,62	1,5	-0,037
891,644	1,5	-0,025
891,668	1,5	-0,018
891,692	1,5	-0,011
891,722	2	-0,008
891,746	2	-0,005
891,77	1,5	-0,004
891,794	2	-0,003
891,818	2	-0,002
891,842	2	-0,001
891,866	2	-0,001
891,89	2	-0,001
891,914	2	0
891,938	2	-0,006
891,962	2	-0,129
891,986	1,5	-0,256
892,01	1,5	-0,378
892,034	0,5	-0,498
892,058	0	-0,618
892,082	0	-0,739
892,106	0	-0,859
892,13	-0,5	-0,978
892,154	-1,5	-1,098
892,178	-1,5	-1,219
892,202	-1,5	-1,338
892,226	-2	-1,458
892,25	-2	-1,584
892,274	-2,5	-1,708
892,298	-3	-1,818
892,322	-3	-1,938
892,346	-3	-2,059
