Time (s)	Load (N)	Displacement (mm)
362,665	-15	-3,264
362,689	-15	-3,142
362,714	-14	-3,021
362,737	-13	-2,901
362,762	-12	-2,78
362,786	-11	-2,66
362,81	-10,5	-2,54
362,834	-9	-2,42
362,862	-8	-2,27
362,888	-7,5	-2,15
362,912	-7	-2,03
362,935	-5,5	-1,91
362,959	-5	-1,79
362,986	-4,5	-1,64
363,018	-3,5	-1,49
363,044	-3	-1,37
363,067	-2,5	-1,22
363,097	-2	-1,1
363,122	-1,5	-0,98
363,146	-1	-0,86
363,17	-1	-0,74
363,193	-0,5	-0,62
363,217	0	-0,5
363,241	0	-0,38
363,266	0	-0,26
363,29	0,5	-0,181
363,314	1	-0,125
363,338	1,5	-0,086
363,361	1,5	-0,06
363,385	1,5	-0,041
363,41	2	-0,028
363,433	2	-0,019
363,457	2	-0,013
363,482	2	-0,009
363,505	2	-0,007
363,53	2	-0,005
363,553	2	-0,003
363,577	2	-0,002
363,601	2	-0,001
363,625	2	-0,001
363,65	2	0
363,674	2	-0,048
363,698	2	-0,185
363,721	1,5	-0,308
363,745	1,5	-0,429
363,769	1,5	-0,549
363,794	0	-0,699
363,824	0	-0,82
363,847	-1,5	-0,97
363,877	-2	-1,09
363,901	-2	-1,21
363,926	-2,5	-1,33
363,949	-3	-1,45
363,973	-3,5	-1,575
363,998	-3,5	-1,69
364,021	-4	-1,81
364,045	-4,5	-1,93
364,069	-4,5	-2,05
364,095	-5,5	-2,17
364,12	-6	-2,29
364,141	-6	-2,41
364,165	-6,5	-2,53
364,189	-7,5	-2,65
364,213	-8,5	-2,77
364,237	-9	-3,37
364,376	-13,5	-3,408
364,399	-14,5	-3,437
364,423	-14,5	-3,457
364,447	-15	-3,47
364,471	-15	-3,48
364,495	-15	-3,486
364,519	-15	-3,49
364,543	-15	-3,493
364,567	-15	-3,495
364,591	-15	-3,496
364,615	-15	-3,497
364,639	-15	-3,498
364,663	-15	-3,499
364,687	-15	-3,499
364,711	-15	-3,5
364,741	-15	-3,47
364,765	-15	-3,332
364,789	-15	-3,207
364,813	-14	-3,085
364,838	-13,5	-2,935
364,867	-12,5	-2,814
364,891	-11,5	-2,694
364,915	-10	-2,575
364,94	-9,5	-2,455
364,965	-8,5	-2,324
364,988	-8	-2,214
365,011	-7	-2,094
365,035	-6	-1,974
365,059	-5,5	-1,834
365,09	-5	-1,704
365,113	-4	-1,584
365,137	-3	-1,464
365,161	-3	-1,344
365,185	-2,5	-1,229
365,215	-1,5	-1,074
365,239	-1,5	-0,924
365,27	-1	-0,804
365,293	-0,5	-0,654
365,323	0	-0,534
365,347	0	-0,414
365,372	0	-0,295
365,395	0	-0,202
365,419	1	-0,139
365,443	1,5	-0,096
365,467	1,5	-0,066
365,491	1,5	-0,045
365,52	2	-0,029
365,545	2	-0,019
365,569	2	-0,014
365,593	2	-0,01
365,617	2	-0,007
365,641	2	-0,005
365,665	2	-0,003
365,689	2	-0,002
365,713	2	-0,001
365,737	2	-0,001
365,767	2	0
365,793	2	-0,06
365,823	2	-0,227
365,845	2	-0,349
365,869	1,5	-0,47
365,893	0	-0,635
365,923	0	-0,74
365,947	-0,5	-0,86
365,971	-1	-0,981
365,995	-2	-1,1
366,019	-2	-1,22
366,043	-2,5	-1,34
366,067	-3	-1,46
366,091	-3	-1,58
366,115	-3,5	-1,706
366,14	-4,5	-1,821
366,163	-4,5	-1,94
366,187	-4,5	-2,061
366,211	-5	-2,176
366,235	-6	-2,3
366,259	-6,5	-2,426
366,283	-7	-2,541
366,307	-7,5	-2,661
366,331	-8	-2,781
366,355	-9	-2,9
366,379	-10	-3,02
366,404	-10,5	-3,141
366,427	-11	-3,253
366,451	-11	-3,33
366,475	-13,5	-3,383
366,499	-14	-3,419
366,523	-14,5	-3,444
366,547	-15	-3,462
366,571	-15	-3,473
366,595	-15	-3,482
366,619	-15	-3,488
366,643	-15	-3,491
366,667	-15	-3,494
366,691	-15	-3,496
366,722	-15	-3,497
366,748	-15	-3,498
366,769	-15	-3,499
366,793	-15	-3,499
366,817	-15	-3,499
366,841	-15	-3,5
366,869	-15	-3,418
366,889	-15	-3,306
366,913	-14,5	-3,182
366,937	-14	-3,061
366,961	-13,5	-2,945
366,985	-12,5	-2,82
367,009	-11,5	-2,705
367,033	-10	-2,58
367,057	-9,5	-2,465
367,081	-8,5	-2,335
367,105	-7,5	-2,22
367,129	-7	-2,1
367,153	-5,5	-1,98
367,177	-5	-1,86
367,201	-4,5	-1,74
367,225	-4,5	-1,62
367,25	-3,5	-1,5
367,273	-3	-1,345
367,303	-2,5	-1,23
367,327	-2	-1,11
367,351	-1,5	-0,99
367,375	-1	-0,85
367,399	-0,5	-0,75
367,423	-0,5	-0,63
367,447	0	-0,51
367,471	0	-0,39
367,495	0	-0,272
367,519	0,5	-0,187
367,543	1	-0,129
367,567	1,5	-0,088
367,591	1,5	-0,061
367,615	2	-0,042
367,639	2	-0,029
367,663	2	-0,02
367,692	2	-0,013
367,717	2	-0,009
367,741	2	-0,006
367,765	2	-0,004
367,789	2	-0,003
367,813	2	-0,002
367,837	2	-0,001
367,861	2	-0,001
367,885	2	0
367,909	2	-0,073
367,933	2	-0,206
367,957	1,5	-0,329
367,981	1,5	-0,45
368,005	1	-0,6
368,035	0	-0,72
368,059	-0,5	-0,84
368,083	-1	-0,96
368,107	-1,5	-1,08
368,131	-2	-1,2
368,155	-2,5	-1,32
368,179	-3	-1,44
368,203	-3	-1,565
368,227	-3,5	-1,68
368,251	-3,5	-1,8
368,275	-4,5	-1,92
368,299	-4,5	-2,06
368,323	-5	-2,18
368,347	-5,5	-2,28
368,371	-6	-2,4
368,395	-7	-2,52
368,419	-7,5	-2,64
368,443	-8	-2,765
368,467	-8,5	-2,895
368,491	-9	-3
368,515	-10,5	-3,12
368,539	-11	-3,236
368,563	-12	-3,324
368,706	-15	-3,481
368,731	-15	-3,487
368,755	-15	-3,491
368,779	-15	-3,493
368,803	-15	-3,495
368,827	-15	-3,496
368,851	-15	-3,498
368,875	-15	-3,499
368,908	-15	-3,499
368,929	-15	-3,499
368,953	-15	-3,495
368,977	-15	-3,376
369,003	-15	-3,248
369,027	-14,5	-3,126
369,049	-13	-2,975
369,079	-12	-2,855
369,103	-11,5	-2,73
369,127	-10,5	-2,615
369,151	-10,5	-2,495
369,175	-8,5	-2,375
369,199	-7,5	-2,255
369,223	-7	-2,135
369,251	-6	-1,955
369,283	-5,5	-1,835
369,307	-5	-1,715
369,331	-4,5	-1,595
369,355	-3	-1,475
369,379	-3	-1,355
369,403	-2,5	-1,235
369,427	-2	-1,115
369,451	-1,5	-0,995
369,475	-1	-0,875
369,499	-0,5	-0,755
369,523	-0,5	-0,636
369,547	0	-0,515
369,571	0	-0,395
369,595	0,5	-0,252
369,625	0,5	-0,173
369,649	1	-0,119
369,673	1,5	-0,082
369,697	1,5	-0,052
369,727	1,5	-0,036
369,751	2	-0,024
369,775	2	-0,015
369,805	2,5	-0,011
369,829	2	-0,008
369,853	2	-0,005
369,877	2	-0,004
369,901	2	-0,002
369,925	2	-0,001
369,949	2	-0,001
369,973	2	-0,001
369,997	2	0
370,021	2	-0,098
370,045	2	-0,229
370,069	1,5	-0,351
370,101	1,5	-0,502
370,123	0,5	-0,622
370,147	0	-0,742
370,171	-1	-0,922
370,207	-1,5	-1,042
370,231	-2	-1,162
370,255	-2,5	-1,282
370,279	-3	-1,402
370,303	-3	-1,522
370,327	-3,5	-1,662
370,351	-3,5	-1,762
370,379	-4	-1,912
370,405	-4	-2,033
370,429	-5	-2,153
370,453	-5,5	-2,258
370,477	-6	-2,393
370,501	-6,5	-2,542
370,531	-7,5	-2,678
370,555	-8,5	-2,783
370,579	-9	-2,903
370,603	-9,5	-3,023
370,627	-10	-3,148
370,651	-11	-3,254
370,675	-12,5	-3,331
370,699	-13	-3,384
370,723	-13,5	-3,42
370,747	-14,5	-3,445
370,771	-14,5	-3,465
370,802	-15	-3,476
370,825	-15	-3,484
370,849	-15	-3,489
370,873	-15	-3,492
370,897	-15	-3,494
370,921	-15	-3,496
370,951	-15	-3,497
370,975	-15	-3,498
370,999	-15	-3,499
371,023	-15	-3,499
371,047	-15	-3,5
371,077	-15	-3,454
371,101	-15	-3,316
371,125	-15	-3,192
371,149	-14,5	-3,07
371,173	-13	-2,95
371,197	-12	-2,83
371,221	-11	-2,71
371,245	-10,5	-2,59
371,269	-9,5	-2,47
371,293	-8,5	-2,35
371,317	-7,5	-2,23
371,341	-7	-2,11
371,365	-6	-1,99
371,389	-5,5	-1,87
371,413	-4,5	-1,745
371,437	-4	-1,63
371,461	-3,5	-1,51
371,485	-3	-1,39
371,509	-3	-1,245
371,539	-2	-1,12
371,567	-1,5	-1
371,587	-1	-0,88
371,611	-1	-0,76
371,635	-0,5	-0,64
371,659	0	-0,52
371,683	0	-0,4
371,707	0	-0,282
371,731	0	-0,193
371,755	1	-0,132
371,779	1,5	-0,091
371,803	1,5	-0,061
371,827	1,5	-0,039
371,857	2	-0,027
371,881	2	-0,018
371,905	2	-0,013
371,929	2,5	-0,009
371,953	2	-0,007
371,977	2	-0,004
372,001	2	-0,003
372,025	2,5	-0,002
372,049	2,5	-0,001
372,073	2,5	-0,001
372,101	2,5	0
372,127	2	-0,072
372,151	2	-0,206
372,175	1,5	-0,328
372,199	1,5	-0,449
372,223	1	-0,569
372,247	0	-0,689
372,271	0	-0,81
372,295	-1	-0,929
372,319	-1,5	-1,05
372,343	-2	-1,17
372,367	-2	-1,289
372,391	-2,5	-1,41
372,415	-3	-1,53
372,439	-3,5	-1,649
372,463	-3,5	-1,769
372,488	-4	-1,919
372,517	-4,5	-2,039
372,541	-5	-2,159
372,565	-5,5	-2,274
372,589	-6	-2,4
372,613	-7	-2,52
372,645	-7,5	-2,669
372,667	-8	-2,789
372,692	-8,5	-2,909
372,715	-10	-3,029
372,739	-10,5	-3,149
372,763	-11	-3,26
372,787	-12	-3,472
372,925	-15	-3,48
372,949	-15	-3,487
372,973	-15	-3,491
372,997	-15	-3,493
373,021	-15	-3,495
373,045	-15	-3,497
373,075	-15	-3,498
373,099	-15	-3,498
373,123	-15	-3,499
373,147	-15	-3,499
373,177	-15	-3,5
373,205	-15	-3,431
373,225	-15	-3,296
373,249	-15	-3,172
373,273	-14	-3,052
373,297	-13	-2,931
373,321	-12	-2,806
373,345	-11	-2,691
373,369	-10,5	-2,571
373,393	-9	-2,451
373,417	-8	-2,321
373,441	-7,5	-2,176
373,471	-7	-2,061
373,495	-6	-1,941
373,519	-5	-1,821
373,543	-4,5	-1,701
373,567	-4	-1,581
373,591	-3,5	-1,461
373,615	-2,5	-1,341
373,639	-2	-1,221
373,663	-2	-1,101
373,687	-1,5	-0,981
373,711	-1,5	-0,861
373,735	-0,5	-0,741
373,76	-0,5	-0,621
373,783	0	-0,501
373,807	0	-0,381
373,831	0	-0,265
373,855	0,5	-0,182
373,879	1	-0,125
373,905	1,5	-0,087
373,927	1,5	-0,06
373,951	2	-0,041
373,975	2	-0,028
373,999	2	-0,019
374,023	2,5	-0,013
374,047	2	-0,009
374,071	2	-0,007
374,095	2	-0,004
374,125	2	-0,003
374,149	2	-0,002
374,173	2	-0,001
374,203	2	-0,001
374,227	2	0
374,251	2	-0,048
374,275	2	-0,186
374,299	2	-0,31
374,323	1,5	-0,431
374,347	1	-0,566
374,371	0,5	-0,671
374,395	-0,5	-0,791
374,419	-1	-0,911
374,443	-1,5	-1,031
374,467	-1,5	-1,151
374,491	-2,5	-1,271
374,515	-3	-1,391
374,539	-3	-1,541
374,569	-3	-1,661
374,593	-4	-1,781
374,617	-4	-1,936
374,647	-4,5	-2,051
374,671	-5	-2,171
374,695	-6	-2,291
374,719	-6	-2,411
374,743	-6,5	-2,531
374,767	-7,5	-2,651
374,791	-8	-2,772
374,815	-9	-2,891
374,839	-9,5	-3,011
374,863	-10,5	-3,131
374,887	-11	-3,246
374,911	-11,5	-3,344
374,941	-13	-3,39
374,965	-13,5	-3,424
374,989	-14	-3,448
375,013	-15	-3,464
375,037	-15	-3,475
375,061	-15	-3,485
375,091	-15	-3,489
375,115	-15	-3,492
375,139	-15	-3,495
375,163	-15	-3,496
375,187	-15	-3,497
375,211	-15	-3,498
375,235	-15	-3,499
375,263	-15	-3,499
375,289	-15	-3,5
375,313	-15	-3,465
375,337	-15	-3,327
375,361	-15	-3,202
375,388	-14,5	-3,081
375,409	-14	-2,96
375,433	-12	-2,84
375,457	-11	-2,716
375,481	-10,5	-2,6
375,505	-9,5	-2,48
375,529	-9	-2,36
375,553	-7,5	-2,24
375,577	-6,5	-2,12
375,603	-6	-2
375,625	-5,5	-1,88
375,652	-5	-1,76
375,673	-4	-1,64
375,697	-3,5	-1,52
375,721	-3	-1,4
375,745	-2,5	-1,28
375,769	-2	-1,16
375,793	-1,5	-1,04
375,817	-1	-0,92
375,841	-1	-0,8
375,865	-0,5	-0,656
375,895	0	-0,495
375,925	0	-0,38
375,949	0	-0,265
375,973	1	-0,182
375,997	1,5	-0,125
376,024	1,5	-0,085
376,046	1,5	-0,059
376,069	2	-0,041
376,093	2	-0,028
376,117	2	-0,019
376,141	2	-0,014
376,165	2	-0,009
376,189	2,5	-0,006
376,213	2	-0,004
376,237	2,5	-0,003
376,261	2	-0,002
376,285	2	-0,001
376,309	2	-0,001
376,333	2	0
376,361	2	-0,103
376,387	2	-0,232
376,411	2	-0,354
376,435	1,5	-0,475
376,459	0,5	-0,595
376,483	0	-0,716
376,507	0	-0,835
376,531	-0,5	-0,955
376,555	-2	-1,075
376,579	-2	-1,195
376,603	-2,5	-1,315
376,627	-3	-1,465
376,657	-3	-1,585
376,681	-3	-1,705
376,705	-4	-1,825
376,729	-4	-1,945
376,753	-5	-2,065
376,777	-5	-2,185
376,801	-5,5	-2,305
376,825	-6	-2,425
376,849	-6,5	-2,545
376,873	-8	-2,67
376,897	-8,5	-2,785
376,921	-9	-2,905
376,945	-9,5	-3,025
376,969	-10	-3,145
376,993	-11,5	-3,256
377,017	-12	-3,333
377,041	-13	-3,395
377,071	-13,5	-3,426
377,095	-14,5	-3,45
377,119	-14,5	-3,466
377,143	-15	-3,476
377,167	-15	-3,484
377,191	-15	-3,489
377,215	-15	-3,492
377,239	-15	-3,494
377,263	-15	-3,496
377,287	-15	-3,497
377,311	-15	-3,498
451,616	-14,5	-3,195
451,64	-14	-3,079
451,664	-13,5	-2,953
451,688	-11,5	-2,833
451,712	-10,5	-2,713
451,736	-10	-2,598
451,76	-9	-2,478
451,784	-8,5	-2,353
451,809	-7,5	-2,233
451,833	-6	-2,112
451,856	-5,5	-1,998
451,88	-5	-1,878
451,904	-4,5	-1,758
451,928	-3,5	-1,638
451,953	-3	-1,513
451,984	-3	-1,368
452,006	-2,5	-1,248
452,03	-1,5	-1,128
452,054	-1	-1,008
452,078	-1	-0,883
452,102	-0,5	-0,768
452,126	-0,5	-0,648
452,15	0	-0,528
452,174	0	-0,403
452,198	0	-0,284
452,222	0,5	-0,198
452,246	1	-0,136
452,27	1,5	-0,092
452,294	1,5	-0,064
452,318	2	-0,043
452,343	2	-0,031
452,371	2	-0,019
452,396	2,5	-0,013
452,42	2,5	-0,009
452,444	2,5	-0,006
452,468	2,5	-0,004
452,496	2,5	-0,002
452,528	2	-0,002
452,552	2	-0,001
452,576	2	-0,001
452,6	2	-0,015
452,624	2	-0,142
452,648	1,5	-0,272
452,672	1,5	-0,393
452,696	1	-0,514
452,72	0,5	-0,633
452,748	0	-0,754
452,768	-1	-0,874
452,792	-1	-0,994
452,816	-1,5	-1,109
452,84	-2	-1,229
452,864	-2,5	-1,349
452,888	-3	-1,474
452,912	-3	-1,594
452,936	-3,5	-1,713
452,96	-3,5	-1,828
452,984	-4	-1,953
453,013	-4,5	-2,104
453,038	-5	-2,249
453,068	-6	-2,368
453,092	-6	-2,488
453,116	-7	-2,608
453,14	-7,5	-2,734
453,164	-8	-2,854
453,188	-9,5	-2,974
453,212	-10	-3,094
453,236	-10,5	-3,213
453,26	-11,5	-3,301
453,284	-12	-3,365
453,308	-13,5	-3,407
453,332	-14	-3,436
453,356	-14,5	-3,455
453,38	-14,5	-3,469
453,404	-14,5	-3,479
453,428	-15	-3,486
453,452	-15	-3,49
453,476	-15	-3,493
453,5	-15	-3,495
453,524	-15	-3,496
453,548	-15	-3,497
453,572	-15	-3,498
453,596	-15	-3,499
453,62	-15	-3,499
453,65	-14,5	-3,5
453,674	-15	-3,445
453,698	-15	-3,268
453,728	-14	-3,145
453,752	-13,5	-3,024
453,776	-12,5	-2,909
453,8	-11,5	-2,788
453,824	-10,5	-2,093
453,962	-6	-1,973
453,986	-5	-1,853
454,01	-4	-1,738
454,034	-3,5	-1,618
454,058	-3	-1,493
454,082	-3	-1,373
454,106	-2,5	-1,253
454,13	-1,5	-1,138
454,154	-1,5	-1,014
454,178	-1	-0,893
454,202	-0,5	-0,773
454,226	-0,5	-0,653
454,25	0	-0,538
454,274	0	-0,413
454,298	0	-0,294
454,322	0,5	-0,204
454,346	1	-0,138
454,37	1,5	-0,097
454,394	1,5	-0,066
454,418	2	-0,045
454,442	2	-0,032
454,466	2,5	-0,022
454,49	2,5	-0,015
454,514	2,5	-0,01
454,538	2,5	-0,007
454,562	2,5	-0,005
454,586	2,5	-0,003
454,61	2,5	-0,002
454,64	2,5	-0,001
454,664	2	-0,001
454,688	2,5	0
454,712	2,5	-0,032
454,736	2,5	-0,174
454,76	2	-0,295
454,784	1,5	-0,422
454,808	1	-0,537
454,832	0	-0,657
454,856	0	-0,777
454,88	-0,5	-0,902
454,904	-1	-1,022
454,928	-2	-1,142
454,952	-2,5	-1,257
454,976	-2,5	-1,377
455	-2,5	-1,497
455,024	-3	-1,622
455,048	-3,5	-1,742
455,072	-4	-1,857
455,096	-4,5	-2,002
455,127	-4,5	-2,132
455,15	-5,5	-2,252
455,174	-6	-2,372
455,198	-6,5	-2,492
455,222	-7	-2,642
455,252	-8	-2,762
455,276	-8,5	-2,882
455,3	-9	-3,027
455,33	-10,5	-3,152
455,354	-11	-3,258
455,378	-12	-3,334
455,402	-12,5	-3,387
455,426	-13	-3,422
455,45	-14	-3,446
455,474	-14	-3,463
455,498	-14,5	-3,474
455,522	-15	-3,482
455,546	-15	-3,488
455,57	-15	-3,492
455,594	-15	-3,494
455,618	-15	-3,496
455,642	-15	-3,497
455,666	-15	-3,498
455,69	-15	-3,498
455,714	-15	-3,499
455,738	-15	-3,499
455,762	-15	-3,495
455,792	-15	-3,371
455,816	-14,5	-3,244
455,84	-14,5	-3,122
455,864	-13,5	-3,006
455,888	-12	-2,881
455,912	-11	-2,76
455,936	-10	-2,641
455,96	-9,5	-2,52
455,984	-8,5	-2,401
456,008	-7,5	-2,281
456,037	-6,5	-2,131
456,062	-6	-2,011
456,086	-5	-1,891
456,118	-4,5	-1,741
456,14	-4	-1,621
456,164	-3,5	-1,491
456,188	-2,5	-1,381
456,212	-2	-1,26
456,236	-1,5	-1,145
456,26	-1,5	-1,026
456,284	-1	-0,901
456,308	-0,5	-0,786
456,332	0	-0,661
456,356	0	-0,54
456,38	0	-0,426
456,404	0	-0,301
456,432	1	-0,187
456,458	1,5	-0,129
456,482	1,5	-0,089
456,506	1,5	-0,061
456,53	2	-0,042
456,555	2	-0,027
456,584	2,5	-0,018
456,608	2,5	-0,013
456,632	2,5	-0,009
456,656	2,5	-0,006
456,686	2,5	-0,004
456,71	2,5	-0,002
456,734	2	-0,002
456,758	2,5	-0,001
456,784	2,5	-0,001
456,806	2	0
456,83	2	-0,084
456,854	2	-0,216
456,878	2	-0,338
456,902	1,5	-0,453
456,926	1	-0,578
456,95	0	-0,698
456,974	-0,5	-0,819
456,998	-1	-0,938
457,022	-1,5	-1,059
457,046	-1,5	-1,174
457,07	-2,5	-1,299
457,094	-2,5	-1,414
457,118	-3	-1,539
457,142	-3	-1,659
457,166	-3,5	-1,779
457,19	-3,5	-1,899
457,214	-4,5	-2,029
457,238	-4,5	-2,139
457,262	-5	-2,254
457,286	-5,5	-2,374
457,31	-6,5	-2,494
457,334	-7	-2,614
457,358	-7,5	-2,739
457,382	-8	-2,859
457,406	-9	-2,979
457,43	-10	-3,099
457,454	-10,5	-3,218
457,478	-11,5	-3,307
457,502	-12	-3,367
457,526	-13	-3,408
457,55	-14	-3,437
457,574	-14,5	-3,456
457,598	-14,5	-3,47
457,622	-14,5	-3,479
457,646	-15	-3,486
457,67	-15	-3,491
457,7	-15	-3,494
457,724	-15	-3,495
457,748	-15	-3,497
457,772	-15	-3,498
457,796	-15	-3,498
457,826	-15	-3,499
457,856	-15	-3,5
457,88	-15	-3,495
457,904	-15	-3,376
457,928	-15	-3,253
457,952	-14	-3,115
457,976	-13,5	-3,005
458	-12,5	-2,884
458,024	-11,5	-2,764
458,048	-10	-2,644
458,072	-9,5	-2,524
458,096	-9	-2,404
458,12	-7,5	-2,284
458,144	-7	-2,164
458,168	-5,5	-2,045
458,192	-5	-1,924
458,216	-4,5	-1,804
458,24	-4	-1,684
458,264	-3,5	-1,569
458,288	-3	-1,444
458,313	-2,5	-1,324
458,336	-2	-1,209
458,36	-1,5	-1,089
458,384	-1	-0,964
458,408	-0,5	-0,844
458,432	-0,5	-0,714
458,456	0	-0,604
458,48	0	-0,484
458,504	0	-0,364
458,528	0,5	-0,252
458,552	1	-0,173
458,576	1	-0,121
458,6	1,5	-0,082
458,624	1,5	-0,057
458,648	2	-0,038
458,672	2	-0,027
458,696	2	-0,016
458,726	2	-0,012
458,75	2	-0,008
458,774	2	-0,006
458,798	2	-0,004
458,822	2	-0,002
458,846	2	-0,002
458,87	2,5	-0,001
458,894	2,5	-0,001
458,918	2	-0,02
458,942	2	-0,148
458,966	2,5	-0,278
458,99	1,5	-0,399
459,014	1	-0,519
459,038	0,5	-0,634
459,062	0	-0,76
459,086	0	-0,88
459,11	-1,5	-1
459,134	-2	-1,12
459,158	-2	-1,24
459,182	-2,5	-1,36
459,206	-2,5	-1,48
459,23	-3	-1,6
459,254	-3,5	-1,72
459,28	-3,5	-1,84
459,302	-4	-1,96
459,326	-4,5	-2,08
459,35	-5	-2,2
459,374	-5,5	-2,32
459,398	-6	-2,435
459,422	-6,5	-2,56
459,446	-7,5	-2,68
459,47	-8	-2,8
459,494	-9	-2,92
459,518	-9,5	-3,04
459,542	-10	-3,155
459,566	-10,5	-3,268
459,59	-12	-3,34
459,614	-13	-3,388
459,638	-13,5	-3,423
459,662	-14	-3,448
459,686	-14	-3,466
459,71	-14,5	-3,475
459,734	-15	-3,483
459,758	-15	-3,49
459,788	-15	-3,492
459,812	-15	-3,495
459,836	-15	-3,496
459,86	-15	-3,498
459,89	-15	-3,498
459,914	-15	-3,499
459,938	-15	-3,499
459,962	-15	-3,5
459,986	-15	-3,498
460,01	-15	-3,388
460,034	-15	-3,26
460,058	-14,5	-3,148
460,082	-13,5	-3,017
460,106	-13	-2,897
460,135	-11	-2,747
460,16	-10	-2,626
460,184	-9,5	-2,506
460,208	-8	-2,386
460,232	-7,5	-2,266
460,26	-6,5	-2,146
460,28	-6	-2,031
460,304	-5,5	-1,906
460,328	-4,5	-1,786
460,352	-4	-1,666
460,376	-3,5	-1,546
460,4	-3	-1,426
460,424	-2,5	-1,306
460,448	-2	-1,186
460,472	-1,5	-1,071
460,496	-1	-0,946
460,52	-1	-0,826
460,544	-0,5	-0,706
460,568	0	-0,592
460,592	0	-0,466
460,616	0	-0,342
460,64	0,5	-0,238
460,664	0,5	-0,163
460,688	1,5	-0,112
460,712	1,5	-0,078
460,736	1,5	-0,049
460,766	2	-0,034
460,79	2	-0,023
460,814	2,5	-0,016
460,838	2,5	-0,011
460,862	2,5	-0,008
460,886	2,5	-0,005
460,91	2,5	-0,004
460,934	2,5	-0,002
460,958	2,5	-0,002
460,982	2,5	-0,001
461,012	2,5	-0,001
461,036	2,5	0
461,06	2	-0,117
461,09	2	-0,247
461,114	1,5	-0,37
461,138	1,5	-0,49
461,162	1	-0,61
461,186	0	-0,726
461,21	-0,5	-0,85
461,234	-1,5	-0,97
461,262	-1,5	-1,12
461,288	-2	-1,24
461,312	-2,5	-1,356
461,336	-2,5	-1,48
461,36	-3	-1,635
461,39	-3,5	-1,75
461,414	-3,5	-1,87
461,438	-4	-1,99
461,462	-5	-2,14
461,492	-5,5	-2,26
461,516	-5,5	-2,38
461,54	-6	-2,5
461,564	-6,5	-2,62
461,588	-8	-2,74
461,612	-8,5	-2,856
461,636	-9	-2,98
461,66	-9,5	-3,1
461,684	-10,5	-3,219
461,708	-11,5	-3,308
461,732	-12,5	-3,379
461,762	-13	-3,417
461,786	-13,5	-3,442
461,81	-14,5	-3,46
461,834	-14,5	-3,472
461,858	-14,5	-3,481
461,882	-15	-3,488
461,906	-15	-3,491
461,93	-15	-3,494
461,954	-15	-3,495
461,978	-15	-3,497
462,002	-15	-3,498
462,026	-15	-3,498
462,05	-15	-3,499
462,074	-15	-3,499
462,098	-15	-3,5
462,122	-15	-3,437
462,146	-15	-3,298
462,17	-14,5	-3,175
462,194	-13,5	-3,054
462,218	-13	-2,933
462,242	-12	-2,813
462,266	-11	-2,693
462,29	-9,5	-2,573
462,314	-9	-2,458
462,338	-8	-2,333
462,362	-7,5	-2,212
462,386	-6,5	-2,092
462,41	-5,5	-1,973
462,434	-5	-1,853
462,458	-4,5	-1,713
462,488	-3,5	-1,553
462,518	-3	-1,403
462,548	-2	-1,283
462,572	-1,5	-1,163
462,596	-1,5	-1,042
462,62	-1	-0,923
462,644	-1	-0,802
462,668	-0,5	-0,683
462,692	0	-0,563
462,716	0	-0,443
462,74	0	-0,323
462,764	0,5	-0,22
462,788	1	-0,152
462,812	1,5	-0,105
462,836	1,5	-0,072
462,86	2	-0,049
462,884	2	-0,035
462,908	2	-0,024
462,932	2,5	-0,016
462,956	2,5	-0,011
462,98	2,5	-0,008
463,004	2,5	-0,005
463,028	2	-0,004
463,052	2,5	-0,002
463,076	2,5	-0,002
463,1	2	-0,001
463,124	2	-0,001
463,148	2,5	0
463,172	2	-0,086
463,196	2	-0,218
463,22	2	-0,34
463,244	1,5	-0,461
463,268	0,5	-0,581
463,292	0	-0,701
463,316	0	-0,821
463,34	-1	-0,941
463,364	-1,5	-1,061
463,388	-2	-1,182
463,412	-2,5	-1,301
463,436	-2,5	-1,421
463,46	-3	-1,546
463,484	-3	-1,661
463,508	-3,5	-1,781
463,532	-4	-1,901
463,556	-4,5	-2,021
463,58	-5	-2,171
463,61	-5,5	-2,291
463,634	-5,5	-2,411
463,658	-6,5	-2,531
463,682	-7	-2,651
463,706	-7,5	-2,771
463,73	-8,5	-2,891
463,754	-9,5	-3,011
463,778	-10	-3,126
463,802	-10,5	-3,246
463,826	-11,5	-3,325
463,85	-12,5	-3,38
463,874	-13,5	-3,417
463,898	-13,5	-3,443
463,922	-14	-3,461
463,946	-14,5	-3,473
463,97	-14,5	-3,482
463,994	-14,5	-3,488
464,018	-15	-3,491
464,042	-14,5	-3,494
464,066	-14,5	-3,495
464,09	-15	-3,497
464,114	-15	-3,498
464,138	-15	-3,498
464,162	-15	-3,499
464,186	-15	-3,499
464,21	-15	-3,5
464,237	-15	-3,465
464,258	-15	-3,326
464,282	-14,5	-3,2
464,306	-14	-3,079
464,33	-12,5	-2,958
464,354	-12	-2,838
464,378	-11	-2,718
464,402	-10	-2,598
464,426	-9,5	-2,483
464,45	-7,5	-2,358
464,474	-7	-2,208
464,504	-6	-2,088
464,528	-5,5	-1,968
464,552	-4,5	-1,848
464,576	-4,5	-1,728
464,6	-3,5	-1,609
464,631	-3	-1,458
464,654	-2,5	-1,338
464,678	-2,5	-1,218
464,702	-1,5	-1,098
464,726	-1,5	-0,978
464,75	-0,5	-0,859
464,774	-0,5	-0,744
464,798	0	-0,619
464,822	0	-0,498
