Time (s)	Load (N)	Displacement (mm)
212,214	-31,5	-3,494
212,238	-31,5	-3,496
212,262	-31,5	-3,497
212,286	-31,5	-3,498
212,31	-31,5	-3,499
212,334	-31,5	-3,499
212,358	-31,5	-3,5
212,382	-31,5	-3,486
212,406	-31,5	-3,352
212,43	-30,5	-3,225
212,454	-30,5	-3,103
212,478	-30,5	-2,983
212,502	-26,5	-2,863
212,526	-25	-2,743
212,55	-23	-2,623
212,574	-22	-2,503
212,598	-21	-2,382
212,622	-20	-2,262
212,646	-19	-2,143
212,67	-19	-2,022
212,694	-15,5	-1,903
212,718	-14,5	-1,783
212,742	-13,5	-1,662
212,766	-12	-1,543
212,79	-11	-1,423
212,814	-9	-1,303
212,838	-8	-1,183
212,862	-7	-1,062
212,886	-6	-0,942
212,91	-4,5	-0,822
212,934	-3,5	-0,702
212,958	-3	-0,583
212,982	-2	-0,463
213,012	-0,5	-0,312
213,036	0	-0,213
213,06	0	-0,147
213,084	1	-0,101
213,108	2	-0,07
213,132	2,5	-0,048
213,156	2,5	-0,033
213,18	2,5	-0,023
213,204	3	-0,016
213,228	3	-0,011
213,252	3	-0,008
213,276	3	-0,005
213,3	3	-0,004
213,324	3	-0,003
213,348	3	-0,002
213,372	3	-0,001
213,396	3	-0,001
213,42	3	0
213,444	3	0
213,468	3	-0,09
213,492	3	-0,221
213,516	2	-0,343
213,54	1	-0,464
213,564	0	-0,584
213,588	-2	-0,704
213,612	-3	-0,824
213,636	-4	-0,944
213,66	-5	-1,064
213,684	-5,5	-1,184
213,708	-7	-1,304
213,732	-7,5	-1,424
213,756	-8	-1,544
213,78	-9	-1,664
213,804	-9	-1,784
213,828	-11,5	-1,904
213,852	-13	-2,025
213,876	-14	-2,145
213,9	-15	-2,264
213,924	-15,5	-2,385
213,948	-15,5	-2,505
213,972	-15,5	-2,625
213,996	-20	-2,745
214,02	-20	-2,894
214,05	-23	-3,014
214,074	-24	-3,134
214,098	-25	-3,248
214,122	-26,5	-3,328
214,146	-27,5	-3,381
214,17	-27,5	-3,418
214,194	-30	-3,443
214,218	-30,5	-3,461
214,241	-31	-3,473
214,266	-31	-3,482
214,29	-31,5	-3,487
214,314	-31,5	-3,49
214,338	-31,5	-3,494
214,362	-31,5	-3,496
214,386	-31,5	-3,497
214,41	-31,5	-3,498
214,433	-31,5	-3,499
214,458	-31,5	-3,499
214,481	-31,5	-3,5
214,505	-31,5	-3,413
214,53	-31,5	-3,28
214,554	-31,5	-3,156
214,578	-31,5	-3,035
214,602	-27	-2,915
214,626	-26	-2,795
214,65	-26	-2,675
214,674	-26	-2,555
214,698	-21,5	-2,435
214,721	-21,5	-2,315
214,745	-19,5	-2,195
214,769	-19,5	-2,075
214,793	-16	-1,956
214,818	-15	-1,836
214,841	-14	-1,716
214,865	-12,5	-1,596
214,889	-10,5	-1,476
214,913	-9,5	-1,355
214,938	-8,5	-1,235
214,962	-7,5	-1,115
214,985	-6,5	-0,995
215,009	-4,5	-0,876
215,033	-4	-0,755
215,057	-3,5	-0,635
215,081	-2,5	-0,516
215,105	-1,5	-0,396
215,129	-0,5	-0,248
215,159	0	-0,173
215,183	0,5	-0,119
215,208	1,5	-0,082
215,231	2	-0,057
215,255	2,5	-0,039
215,279	2,5	-0,027
215,303	3	-0,018
215,328	3	-0,013
215,352	3	-0,009
215,375	3	-0,006
215,399	3	-0,004
215,423	3	-0,003
215,447	3	-0,002
215,472	3	-0,001
215,495	3	-0,001
215,519	3	-0,001
215,544	3	0
215,568	3	-0,102
215,592	2,5	-0,231
215,615	2	-0,353
215,639	1	-0,474
215,663	0	-0,594
215,687	-2	-0,714
215,711	-3	-0,834
215,736	-4,5	-0,954
215,759	-5	-1,074
215,783	-5,5	-1,194
215,807	-6,5	-1,314
215,831	-7,5	-1,434
215,856	-7,5	-1,554
215,879	-9	-1,674
215,903	-9	-1,794
215,927	-12	-1,914
215,951	-13	-2,034
215,975	-14	-2,154
215,999	-15	-2,274
216,023	-15,5	-2,424
216,053	-15,5	-2,544
216,077	-15,5	-2,664
216,102	-20	-2,784
216,125	-21	-2,904
216,149	-21	-3,024
216,173	-21	-3,144
216,197	-25,5	-3,256
216,221	-26,5	-3,332
216,246	-27,5	-3,384
216,269	-27,5	-3,42
216,293	-30	-3,445
216,317	-30,5	-3,462
216,341	-31	-3,474
216,365	-31	-3,482
216,389	-31,5	-3,488
216,413	-31,5	-3,491
216,437	-31,5	-3,494
216,461	-31,5	-3,496
216,485	-31,5	-3,497
216,509	-31,5	-3,498
216,533	-31,5	-3,499
216,557	-31,5	-3,499
216,581	-31,5	-3,5
216,605	-31,5	-3,432
216,629	-31,5	-3,296
216,653	-31,5	-3,172
216,677	-31,5	-3,051
216,701	-27,5	-2,931
216,725	-26	-2,811
216,749	-26	-2,691
216,773	-26	-2,571
216,797	-21,5	-2,451
216,821	-20,5	-2,331
216,845	-19,5	-2,211
216,869	-19,5	-2,091
216,894	-16	-1,971
216,917	-15	-1,851
216,941	-14	-1,731
216,965	-13	-1,611
216,989	-10,5	-1,491
217,013	-9,5	-1,371
217,037	-8,5	-1,251
217,061	-7,5	-1,131
217,085	-6,5	-0,991
217,109	-5	-0,891
217,133	-4	-0,771
217,157	-3,5	-0,651
217,181	-3,5	-0,531
217,205	-2	-0,411
217,229	-0,5	-0,292
217,253	0	-0,199
217,277	0,5	-0,137
217,301	1	-0,094
217,325	1,5	-0,065
217,349	2,5	-0,045
217,373	3	-0,031
217,397	3	-0,022
217,421	3	-0,014
217,445	3	-0,01
217,469	3	-0,007
217,493	3	-0,005
217,517	3	-0,004
217,541	3	-0,002
217,565	3	-0,002
217,589	3	-0,001
217,613	3	-0,001
217,637	3	0
217,661	3	-0,042
217,685	3	-0,178
217,709	2	-0,301
217,733	1	-0,422
217,757	0	-0,542
217,781	-0,5	-0,662
217,805	-1,5	-0,782
217,829	-4	-0,902
217,853	-4,5	-1,022
217,877	-5,5	-1,142
217,901	-6	-1,262
217,925	-6,5	-1,382
217,949	-8	-1,502
217,973	-9	-1,622
217,997	-9,5	-1,742
218,021	-10,5	-1,862
218,045	-11,5	-1,982
218,069	-13,5	-2,102
218,093	-14,5	-2,227
218,117	-15,5	-2,342
218,141	-16,5	-2,462
218,165	-16,5	-2,582
218,189	-20	-2,732
218,22	-21	-2,852
218,243	-22	-2,972
218,267	-22	-3,082
218,291	-25	-3,211
218,315	-26	-3,3
218,339	-27	-3,364
218,363	-27	-3,406
218,387	-29,5	-3,436
218,411	-30	-3,455
218,435	-30,5	-3,469
218,459	-30,5	-3,479
218,483	-30,5	-3,486
218,507	-31,5	-3,49
218,531	-31,5	-3,493
218,555	-31,5	-3,495
218,579	-31,5	-3,497
218,603	-31,5	-3,498
218,627	-31,5	-3,498
218,651	-31,5	-3,499
218,675	-31,5	-3,499
218,699	-31,5	-3,5
218,723	-31,5	-3,4
218,747	-31,5	-3,268
218,771	-31,5	-3,145
218,795	-28,5	-3,024
218,819	-27	-2,903
218,843	-25,5	-2,783
218,867	-25,5	-2,663
218,891	-22,5	-2,543
218,915	-21	-2,423
218,939	-20,5	-2,303
218,963	-19,5	-2,183
218,987	-17	-2,063
219,011	-15,5	-1,943
219,035	-14,5	-1,823
219,059	-13,5	-1,703
219,083	-12,5	-1,583
219,107	-10	-1,463
219,131	-9	-1,343
219,155	-8	-1,203
219,179	-7	-1,103
219,203	-6	-0,983
219,227	-4,5	-0,863
219,251	-3,5	-0,743
219,275	-3	-0,623
219,299	-2	-0,503
219,323	-1,5	-0,383
219,347	0	-0,267
219,371	0	-0,183
219,395	1	-0,126
219,419	1,5	-0,087
219,443	2	-0,06
219,467	2,5	-0,041
219,491	3	-0,029
219,515	3	-0,02
219,539	3	-0,013
219,563	3	-0,01
219,587	3	-0,006
219,611	3	-0,004
219,635	3	-0,004
219,659	3	-0,002
219,683	3	-0,002
219,707	3	-0,001
219,731	3	-0,001
219,755	3	0
219,779	3	-0,032
219,803	3	-0,17
219,827	2	-0,295
219,851	1,5	-0,411
219,875	0	-0,537
219,899	-0,5	-0,657
219,923	-1,5	-0,777
219,947	-4	-0,897
219,971	-5	-1,017
219,995	-5,5	-1,137
220,019	-6	-1,257
220,043	-6,5	-1,377
220,067	-8	-1,497
220,091	-9	-1,647
220,121	-10	-1,767
220,145	-10,5	-1,887
220,169	-12,5	-2,007
220,193	-13,5	-2,127
220,217	-13,5	-2,247
220,241	-15,5	-2,367
220,265	-16,5	-2,487
220,289	-19	-2,607
220,313	-20	-2,727
220,337	-21	-2,847
220,361	-21	-2,967
220,385	-21	-3,087
220,409	-24	-3,207
220,433	-26	-3,3
220,457	-26	-3,362
220,481	-26	-3,405
220,505	-29	-3,434
220,529	-30	-3,455
220,553	-30	-3,468
220,577	-30	-3,479
220,601	-31	-3,485
220,625	-31	-3,489
220,649	-31	-3,492
220,673	-31	-3,495
220,697	-31,5	-3,496
220,721	-31,5	-3,498
220,745	-31,5	-3,498
220,769	-31,5	-3,499
220,793	-31,5	-3,499
220,817	-31,5	-3,496
220,841	-31,5	-3,373
220,865	-31,5	-3,242
220,889	-29	-3,119
220,913	-27,5	-2,998
220,937	-26	-2,878
220,961	-25	-2,758
220,985	-25	-2,643
221,009	-22	-2,518
221,033	-21	-2,398
221,057	-21	-2,278
221,081	-21	-2,153
221,105	-16,5	-2,038
221,129	-15	-1,918
221,153	-14	-1,798
221,177	-13	-1,678
221,201	-12	-1,558
221,225	-10,5	-1,438
221,249	-8,5	-1,318
221,273	-7,5	-1,198
221,298	-6,5	-1,078
221,321	-5,5	-0,958
221,345	-5	-0,838
221,369	-3,5	-0,718
221,393	-2,5	-0,598
221,417	-2	-0,483
221,441	-1,5	-0,358
221,465	-0,5	-0,246
221,49	0,5	-0,169
221,513	1	-0,116
221,537	1,5	-0,08
221,561	1,5	-0,055
221,585	2,5	-0,038
221,609	3	-0,026
221,633	3	-0,018
221,657	3	-0,012
221,681	3	-0,009
221,705	3	-0,006
221,729	3	-0,004
221,753	3	-0,003
221,777	3	-0,002
221,801	3	-0,002
221,825	3	-0,001
221,849	3	-0,001
221,873	3	0
221,897	3	-0,059
221,921	3	-0,199
221,945	3	-0,322
221,969	1	-0,442
221,993	0	-0,563
222,017	-1	-0,683
222,041	-2	-0,803
222,065	-3,5	-0,923
222,089	-5	-1,043
222,113	-5,5	-1,163
222,137	-6	-1,283
222,161	-6,5	-1,403
222,185	-7,5	-1,523
222,209	-9	-1,643
222,233	-10	-1,763
222,257	-11	-1,883
222,281	-12	-2,003
222,305	-13	-2,123
222,329	-15	-2,243
222,353	-15	-2,363
222,377	-15	-2,484
222,401	-18	-2,603
222,425	-19	-2,724
222,449	-21	-2,843
222,473	-22,5	-2,964
222,497	-23	-3,083
222,521	-24	-3,203
222,545	-25,5	-3,297
222,569	-25,5	-3,361
222,593	-28,5	-3,404
222,617	-29,5	-3,434
222,641	-30	-3,454
222,665	-30	-3,468
222,689	-31	-3,478
222,713	-31	-3,485
222,737	-31	-3,489
222,761	-31	-3,492
222,785	-31	-3,495
222,809	-31	-3,497
222,833	-31,5	-3,498
222,857	-31,5	-3,498
222,881	-31,5	-3,499
222,905	-31	-3,499
222,929	-31	-3,5
222,953	-31,5	-3,438
222,977	-31,5	-3,295
223,001	-30,5	-3,176
223,025	-29,5	-3,055
223,049	-26,5	-2,935
223,073	-26,5	-2,815
223,097	-24	-2,695
223,121	-23	-2,575
223,145	-22	-2,455
223,169	-22	-2,335
223,193	-19	-2,215
223,217	-18	-2,095
223,241	-16,5	-1,975
223,265	-15	-1,855
223,289	-14,5	-1,735
223,313	-12	-1,615
223,337	-11	-1,495
223,361	-9,5	-1,37
223,385	-9	-1,255
223,409	-6,5	-1,135
223,433	-5,5	-1,015
223,457	-5	-0,895
223,481	-4,5	-0,775
223,505	-3,5	-0,655
223,529	-2	-0,535
223,553	-1	-0,415
223,577	-0,5	-0,296
223,601	0	-0,202
223,625	0,5	-0,139
223,649	1	-0,096
223,673	1	-0,066
223,697	2,5	-0,046
223,721	2,5	-0,031
223,745	3	-0,022
223,769	3	-0,014
223,793	3,5	-0,01
223,817	3	-0,007
223,841	3	-0,005
223,865	3	-0,004
223,889	3	-0,003
223,913	3	-0,002
223,937	3	-0,001
223,961	3	-0,001
223,985	3	0
224,009	3	-0,036
224,033	3	-0,173
224,057	2,5	-0,297
224,081	1,5	-0,418
224,105	0,5	-0,538
224,129	-1	-0,658
224,153	-2,5	-0,778
224,177	-3,5	-0,898
224,201	-4,5	-1,018
224,225	-5	-1,138
224,249	-6	-1,258
224,273	-7	-1,378
224,297	-7,5	-1,498
224,321	-8,5	-1,618
224,345	-9	-1,738
224,369	-11	-1,858
224,396	-12	-1,978
224,417	-13	-2,098
224,441	-14	-2,218
224,465	-15	-2,338
224,489	-17	-2,458
224,513	-18	-2,583
224,537	-19,5	-2,698
224,561	-19,5	-2,818
224,585	-19,5	-2,938
224,609	-23,5	-3,058
224,633	-24	-3,178
224,657	-24	-3,28
224,681	-24	-3,349
224,705	-27,5	-3,396
224,729	-29,5	-3,428
224,753	-29,5	-3,45
224,777	-29,5	-3,466
224,801	-30,5	-3,477
224,825	-30,5	-3,484
224,849	-30,5	-3,488
224,873	-30,5	-3,492
224,897	-30,5	-3,494
224,921	-31,5	-3,496
224,945	-31,5	-3,498
224,969	-31	-3,498
224,993	-31	-3,499
225,017	-31,5	-3,499
225,041	-31,5	-3,5
225,065	-31	-3,438
225,089	-31	-3,299
225,113	-30	-3,175
225,137	-28,5	-3,054
225,161	-28,5	-2,938
225,185	-28,5	-2,813
225,209	-23,5	-2,693
225,233	-22,5	-2,573
225,257	-22,5	-2,458
225,281	-22,5	-2,333
225,305	-19,5	-2,213
225,329	-17	-2,093
225,353	-17	-1,973
225,377	-17	-1,853
225,401	-13,5	-1,733
225,425	-12,5	-1,613
225,449	-10,5	-1,493
225,473	-9,5	-1,373
225,497	-8	-1,253
225,521	-7,5	-1,133
225,545	-6,5	-1,013
225,569	-4,5	-0,898
225,593	-4	-0,773
225,617	-3	-0,653
225,641	-2,5	-0,533
225,665	-2,5	-0,413
225,689	0	-0,294
225,713	0	-0,2
225,737	0,5	-0,138
225,761	1,5	-0,095
225,785	1,5	-0,065
225,809	2,5	-0,045
225,833	2,5	-0,031
225,857	3	-0,022
225,881	3	-0,014
225,905	3	-0,01
225,929	3	-0,007
225,953	3	-0,005
225,977	3	-0,004
226,001	3	-0,002
226,025	3	-0,002
226,049	3	-0,001
226,073	3	-0,001
226,097	3	0
226,121	3	-0,066
226,145	3	-0,202
226,169	2	-0,325
226,193	1,5	-0,446
226,217	0	-0,566
226,241	-0,5	-0,687
226,265	-2	-0,807
226,289	-4	-0,927
226,313	-5	-1,047
226,337	-5,5	-1,167
226,361	-6	-1,287
226,385	-6,5	-1,407
226,409	-8	-1,527
226,433	-9	-1,647
226,457	-9,5	-1,767
226,481	-10,5	-1,887
226,505	-11,5	-2,007
226,529	-14	-2,147
226,559	-15	-2,277
226,583	-15,5	-2,397
226,607	-18	-2,517
226,631	-19	-2,637
226,655	-20	-2,757
226,679	-21	-2,877
226,703	-22,5	-2,997
226,727	-24	-3,117
226,751	-25	-3,234
226,775	-25	-3,317
226,799	-27,5	-3,374
226,823	-27,5	-3,413
226,847	-27,5	-3,44
226,871	-27,5	-3,459
226,895	-30,5	-3,471
226,919	-31	-3,481
226,943	-31	-3,487
226,967	-31	-3,49
226,991	-31,5	-3,493
227,015	-31	-3,495
227,039	-31	-3,497
227,063	-31	-3,498
227,087	-31	-3,499
227,111	-31	-3,499
227,135	-31	-3,5
227,159	-31	-3,419
227,183	-31	-3,285
227,207	-29,5	-3,162
227,231	-28	-3,042
227,255	-28	-2,921
227,279	-28	-2,801
227,303	-24	-2,681
227,327	-22	-2,561
227,351	-22	-2,441
227,375	-20	-2,321
227,399	-19,5	-2,201
227,423	-18	-2,081
227,447	-15	-1,961
227,471	-14,5	-1,841
227,495	-13,5	-1,721
227,519	-12	-1,601
227,543	-11	-1,481
227,567	-9	-1,361
227,591	-8	-1,241
227,615	-7	-1,121
227,639	-6	-1,001
227,663	-4,5	-0,851
227,693	-3,5	-0,731
227,717	-3	-0,611
227,741	-2	-0,491
227,765	-1,5	-0,371
227,789	0	-0,256
227,813	0	-0,176
227,837	1	-0,122
227,861	1,5	-0,084
227,885	2	-0,058
227,909	2,5	-0,039
227,933	3	-0,027
227,957	3	-0,018
227,981	3	-0,013
228,005	3	-0,009
228,029	3	-0,006
228,053	3	-0,004
228,077	3	-0,003
228,101	3	-0,002
228,125	3	-0,002
228,149	3	-0,001
228,173	3	-0,001
228,197	3	0
228,221	3	-0,054
228,245	3	-0,191
228,269	2,5	-0,315
228,293	1,5	-0,436
228,317	0	-0,556
228,341	-0,5	-0,676
228,365	-1,5	-0,796
228,389	-3	-0,916
228,413	-4,5	-1,036
228,437	-5,5	-1,156
228,461	-6	-1,276
228,485	-6,5	-1,396
228,509	-8	-1,516
228,533	-8,5	-1,636
228,557	-9,5	-1,756
228,581	-10,5	-1,906
228,611	-12,5	-2,026
228,635	-13,5	-2,146
228,659	-14,5	-2,266
228,683	-15,5	-2,386
228,707	-17,5	-2,506
228,731	-18,5	-2,626
228,755	-18,5	-2,746
228,779	-18,5	-2,866
228,803	-22	-2,986
228,827	-24	-3,106
228,851	-25	-3,224
228,875	-26	-3,311
228,899	-27,5	-3,37
228,923	-28,5	-3,41
228,947	-29,5	-3,438
228,971	-30	-3,458
228,995	-30,5	-3,47
229,019	-31	-3,48
229,043	-31	-3,486
229,067	-31	-3,49
229,091	-31	-3,493
229,115	-31	-3,495
229,139	-31	-3,497
229,163	-31	-3,498
229,187	-31	-3,499
229,211	-31	-3,499
229,235	-31	-3,5
229,259	-31	-3,494
229,283	-31	-3,37
229,307	-30,5	-3,243
229,331	-29	-3,121
229,355	-29	-3
229,379	-29	-2,88
229,403	-25	-2,76
229,427	-24	-2,64
229,451	-24	-2,52
229,475	-24	-2,4
229,499	-19,5	-2,279
229,523	-18,5	-2,16
229,547	-18,5	-2,039
229,574	-18,5	-1,92
229,595	-14	-1,8
229,619	-13	-1,679
229,643	-12	-1,564
229,667	-9,5	-1,44
229,691	-9	-1,32
229,715	-9	-1,2
229,739	-6,5	-1,08
229,763	-5,5	-0,96
229,787	-4	-0,84
229,811	-3	-0,72
229,835	-2,5	-0,6
229,859	-2	-0,48
229,883	-1	-0,36
229,907	0	-0,247
229,931	0	-0,17
229,955	1	-0,117
229,979	1,5	-0,081
230,003	2	-0,056
230,027	3	-0,038
230,051	3	-0,027
230,075	3	-0,018
230,099	3	-0,012
230,123	3	-0,009
230,147	3,5	-0,006
230,171	3	-0,004
230,195	3	-0,003
230,219	3	-0,002
230,243	3,5	-0,002
230,267	3	-0,001
230,291	3	-0,001
230,315	3	0
230,339	3	-0,048
230,363	3	-0,185
230,387	2,5	-0,308
230,411	1,5	-0,429
230,435	0	-0,55
230,459	-1	-0,67
230,488	-3	-0,82
230,513	-4	-0,94
230,537	-4,5	-1,06
230,561	-5,5	-1,18
230,585	-6	-1,3
230,609	-7,5	-1,42
230,633	-8	-1,54
230,657	-9	-1,66
230,681	-9,5	-1,78
230,705	-10,5	-1,9
230,729	-12,5	-2,02
230,753	-13,5	-2,14
230,777	-14,5	-2,26
230,801	-15,5	-2,38
230,825	-16,5	-2,495
230,849	-16,5	-2,62
230,873	-16,5	-2,74
230,897	-21	-2,86
230,921	-21	-2,98
230,945	-23	-3,1
230,969	-23	-3,219
230,993	-26	-3,308
231,017	-27,5	-3,368
231,041	-28,5	-3,409
231,065	-28,5	-3,437
231,089	-30	-3,457
231,113	-30,5	-3,47
231,137	-30,5	-3,48
231,161	-30,5	-3,486
231,185	-30,5	-3,49
231,209	-31	-3,493
231,233	-31	-3,495
231,257	-31	-3,497
231,281	-31	-3,498
231,305	-31	-3,498
231,329	-31	-3,499
231,353	-31	-3,5
231,377	-31	-3,444
231,401	-31	-3,304
231,425	-30,5	-3,18
231,449	-30,5	-3,038
231,473	-30,5	-2,938
231,497	-25,5	-2,818
231,521	-24	-2,698
231,545	-23,5	-2,578
231,569	-23,5	-2,458
231,593	-20	-2,338
231,617	-19	-2,218
231,641	-18	-2,098
231,665	-18	-1,978
231,689	-14,5	-1,858
231,713	-13,5	-1,738
231,736	-12	-1,618
231,761	-11	-1,498
231,785	-10	-1,378
231,808	-8	-1,258
231,833	-7	-1,138
231,856	-6	-1,018
231,881	-5	-0,898
231,904	-4,5	-0,778
231,928	-3	-0,658
231,952	-2	-0,538
231,976	-2	-0,418
232,001	-0,5	-0,298
232,024	0	-0,204
232,048	1	-0,14
232,072	1,5	-0,097
232,096	2	-0,066
232,121	2,5	-0,046
232,145	2,5	-0,032
232,168	3	-0,022
232,192	3	-0,015
232,216	3	-0,01
232,24	3	-0,007
232,265	3	-0,005
232,288	3	-0,004
232,312	3,5	-0,002
232,336	3,5	-0,002
232,36	3	-0,001
232,385	3	-0,001
232,408	3	0
232,432	3	-0,028
232,457	3	-0,159
232,48	3	-0,284
232,504	2,5	-0,405
232,529	0	-0,525
232,552	-0,5	-0,645
232,576	-2	-0,76
232,6	-3	-0,886
232,625	-4	-1,005
232,649	-5,5	-1,126
232,672	-6	-1,246
232,696	-6,5	-1,366
232,72	-7,5	-1,486
232,744	-8	-1,605
232,768	-9,5	-1,726
232,792	-10,5	-1,846
232,816	-11,5	-1,965
232,84	-12,5	-2,085
232,864	-13,5	-2,206
232,888	-15	-2,325
232,912	-15	-2,445
232,936	-15	-2,565
232,96	-15	-2,686
232,984	-15	-2,805
233,008	-21	-2,925
233,033	-23	-3,045
233,056	-23	-3,166
233,08	-23	-3,272
233,105	-26	-3,343
233,128	-28,5	-3,392
233,152	-28,5	-3,426
233,177	-28,5	-3,448
233,2	-30	-3,464
233,224	-30,5	-3,476
233,248	-30,5	-3,484
233,272	-30,5	-3,488
233,297	-31	-3,492
233,32	-31	-3,494
233,344	-31	-3,496
233,368	-31	-3,497
233,392	-31	-3,498
233,42	-31	-3,499
233,441	-31	-3,499
233,465	-31	-3,5
233,489	-31	-3,461
233,512	-31	-3,32
233,536	-30	-3,195
233,56	-30	-3,073
233,584	-30	-2,953
233,608	-25	-2,833
233,633	-24	-2,713
233,656	-24	-2,593
233,68	-24	-2,473
233,704	-21	-2,353
233,728	-18,5	-2,233
233,752	-17,5	-2,108
233,776	-16	-1,992
233,8	-15	-1,873
233,824	-14	-1,753
233,848	-12	-1,633
233,872	-10,5	-1,513
233,896	-9,5	-1,393
233,92	-8,5	-1,273
233,944	-7,5	-1,153
233,968	-5,5	-1,033
233,992	-4,5	-0,918
234,017	-4	-0,788
234,04	-3	-0,673
234,064	-3	-0,553
234,088	-1	-0,433
234,112	-0,5	-0,313
234,136	0	-0,214
234,16	0,5	-0,147
234,184	1,5	-0,101
234,208	2	-0,07
234,232	2,5	-0,048
234,256	2,5	-0,033
234,28	3	-0,023
234,304	3	-0,016
234,328	3	-0,011
234,352	3	-0,007
234,382	3	-0,005
234,406	3	-0,004
234,43	3	-0,002
234,454	3	-0,002
234,478	3	-0,001
234,503	3	-0,001
234,526	3	0
234,55	3,5	-0,007
234,574	3	-0,136
234,598	3	-0,262
234,622	2,5	-0,384
234,646	0	-0,504
234,67	-0,5	-0,624
234,694	-2	-0,744
234,718	-3	-0,865
234,742	-4	-0,985
234,766	-5	-1,105
234,79	-6	-1,225
234,814	-6,5	-1,345
234,838	-7	-1,465
234,862	-7	-1,585
234,886	-9,5	-1,705
234,91	-9,5	-1,825
234,934	-11,5	-1,945
234,958	-12,5	-2,065
234,982	-13,5	-2,185
235,006	-15	-2,305
235,03	-16,5	-2,425
235,054	-16,5	-2,545
235,078	-16,5	-2,665
235,102	-20	-2,785
235,126	-22	-2,905
235,15	-22,5	-3,025
235,174	-24	-3,145
235,198	-25	-3,256
235,222	-26	-3,333
235,246	-26	-3,385
235,27	-26	-3,42
235,294	-29,5	-3,445
235,318	-30	-3,462
235,342	-30	-3,474
235,366	-30	-3,482
235,39	-31	-3,488
235,419	-31	-3,492
235,444	-31	-3,494
235,468	-31	-3,496
235,492	-31	-3,498
235,516	-31	-3,498
235,54	-31	-3,499
235,564	-31	-3,499
235,588	-31	-3,486
235,612	-31	-3,354
235,636	-30,5	-3,226
235,66	-29,5	-3,104
235,684	-28	-2,984
235,708	-25,5	-2,864
235,732	-24	-2,744
235,757	-23	-2,624
235,78	-23	-2,503
235,804	-21	-2,368
235,828	-19	-2,264
235,852	-19	-2,144
235,876	-19	-2,023
235,9	-15	-1,904
235,924	-14	-1,784
235,948	-12	-1,664
235,972	-11	-1,544
235,996	-10	-1,424
236,02	-9	-1,304
236,044	-8	-1,184
236,068	-6	-1,064
236,092	-5	-0,944
236,116	-4,5	-0,824
236,14	-4,5	-0,699
236,164	-3	-0,584
236,188	-1,5	-0,464
236,212	-0,5	-0,344
236,236	0	-0,236
236,26	0	-0,162
236,284	1	-0,111
236,308	2	-0,077
236,332	2,5	-0,054
236,356	3	-0,036
236,38	3	-0,025
236,404	3	-0,015
236,434	3,5	-0,011
236,458	3,5	-0,008
236,482	3,5	-0,005
236,506	3	-0,004
236,53	3	-0,002
236,554	3	-0,002
236,578	3	-0,001
236,602	3	-0,001
236,626	3	0
236,65	3	-0,016
236,674	3	-0,148
236,698	3	-0,273
236,722	2	-0,394
236,746	0	-0,515
236,77	-0,5	-0,635
236,794	-2	-0,755
236,818	-3	-0,875
236,842	-4	-0,995
236,866	-5	-1,115
236,89	-6	-1,235
236,914	-6,5	-1,355
236,938	-7,5	-1,475
236,962	-8,5	-1,595
236,986	-10	-1,715
237,01	-10,5	-1,835
237,034	-11,5	-1,955
237,058	-12,5	-2,075
237,082	-13,5	-2,195
237,106	-15,5	-2,315
237,13	-16,5	-2,435
237,154	-16,5	-2,555
237,178	-16,5	-2,676
237,202	-20	-2,796
237,226	-22	-2,915
237,25	-22	-3,035
237,274	-22	-3,155
237,298	-25	-3,264
237,322	-26	-3,338
237,346	-26	-3,388
237,37	-26	-3,423
237,394	-29,5	-3,448
237,418	-30	-3,466
237,448	-30,5	-3,477
237,472	-30,5	-3,484
237,496	-31	-3,489
237,52	-31	-3,492
237,544	-31	-3,494
237,568	-31	-3,496
237,592	-31	-3,498
237,616	-31	-3,498
237,64	-31	-3,499
237,664	-31	-3,499
237,688	-31	-3,496
237,712	-31	-3,376
237,736	-31	-3,248
237,76	-31	-3,125
237,784	-31	-3,005
237,808	-25,5	-2,884
237,832	-24,5	-2,764
237,856	-24,5	-2,644
237,88	-24,5	-2,524
237,904	-21	-2,404
237,928	-19	-2,284
237,952	-19	-2,164
237,976	-19	-2,044
238	-15,5	-1,919
238,024	-14,5	-1,804
238,048	-12,5	-1,684
238,072	-11	-1,569
238,096	-10	-1,444
238,12	-9	-1,324
238,144	-8	-1,204
238,168	-6	-1,084
238,192	-5,5	-0,964
238,216	-4,5	-0,844
238,24	-3,5	-0,724
238,264	-3	-0,604
238,288	-1,5	-0,489
238,312	-0,5	-0,364
238,336	0	-0,251
238,36	0	-0,172
238,384	1	-0,118
238,408	2	-0,082
238,432	2,5	-0,056
238,456	3	-0,038
238,48	3	-0,026
238,504	3	-0,018
238,528	3	-0,013
238,552	3	-0,009
238,576	3	-0,006
238,6	3	-0,004
238,624	3,5	-0,003
238,648	3	-0,002
238,672	3	-0,002
238,696	3	-0,001
238,72	3	-0,001
238,744	3	-0,006
238,768	3	-0,13
238,792	3	-0,257
238,816	2	-0,379
238,84	1	-0,499
238,864	0	-0,619
238,888	-2	-0,74
238,912	-3	-0,86
238,936	-4	-0,98
238,96	-5	-1,1
238,984	-5,5	-1,22
239,008	-6,5	-1,34
239,032	-7,5	-1,46
239,056	-8	-1,58
239,08	-9	-1,7
239,104	-10	-1,82
239,128	-12	-1,94
