Time (s)	Load (N)	Displacement (mm)
109,877	-10,5	-1,326
109,901	-10	-1,206
109,925	-9	-1,086
109,949	-6,5	-0,966
109,973	-5,5	-0,845
109,997	-5	-0,725
110,021	-4	-0,606
110,045	-3	-0,485
110,069	-1,5	-0,366
110,093	-0,5	-0,252
110,117	-0,5	-0,173
110,141	0,5	-0,119
110,165	1	-0,082
110,189	1,5	-0,056
110,213	2	-0,039
110,237	2,5	-0,026
110,261	2,5	-0,018
110,285	3	-0,013
110,309	3	-0,008
110,333	3	-0,006
110,357	3	-0,004
110,381	3	-0,002
110,405	3	-0,002
110,429	2,5	-0,001
110,453	2,5	-0,001
110,477	3	-0,001
110,501	2,5	0
110,525	2,5	-0,005
110,549	2,5	-0,122
110,573	2,5	-0,255
110,597	1,5	-0,377
110,621	0,5	-0,498
110,645	-1,5	-0,648
110,675	-3	-0,768
110,699	-4	-0,888
110,723	-5	-1,008
110,747	-6,5	-1,128
110,771	-6,5	-1,248
110,795	-8,5	-1,368
110,819	-9	-1,488
110,843	-10	-1,608
110,867	-12	-1,733
110,891	-13	-1,848
110,915	-14	-1,968
110,939	-15	-2,088
110,963	-16	-2,208
110,987	-18,5	-2,328
111,011	-18,5	-2,448
111,035	-18,5	-2,568
111,059	-21,5	-2,688
111,083	-22,5	-2,808
111,107	-22,5	-2,928
111,131	-22,5	-3,048
111,155	-27	-3,168
111,179	-28	-3,273
111,203	-29,5	-3,344
111,227	-29,5	-3,393
111,251	-32,5	-3,426
111,275	-33	-3,449
111,299	-33,5	-3,465
111,323	-33,5	-3,475
111,347	-34,5	-3,483
111,371	-34,5	-3,489
111,395	-34,5	-3,492
111,419	-34,5	-3,494
111,443	-34,5	-3,496
111,467	-34,5	-3,497
111,491	-34,5	-3,498
111,515	-34,5	-3,498
111,539	-34,5	-3,499
111,563	-34,5	-3,499
111,587	-34,5	-3,499
111,611	-34,5	-3,5
111,635	-34,5	-3,426
111,659	-34,5	-3,289
111,683	-34	-3,166
111,707	-34	-3,044
111,731	-34	-2,924
111,755	-27,5	-2,804
111,779	-26	-2,684
111,803	-24,5	-2,564
111,827	-24,5	-2,444
111,851	-21,5	-2,324
111,875	-21	-2,208
111,899	-19,5	-2,084
111,923	-19,5	-1,964
111,947	-16	-1,844
111,971	-15	-1,724
111,995	-14	-1,604
112,019	-12,5	-1,484
112,043	-11,5	-1,363
112,067	-9,5	-1,244
112,091	-8,5	-1,124
112,115	-7,5	-1,009
112,139	-6	-0,884
112,163	-5,5	-0,764
112,187	-3,5	-0,644
112,211	-3	-0,524
112,235	-3	-0,404
112,259	-1	-0,285
112,283	-0,5	-0,195
112,307	0,5	-0,134
112,331	1,5	-0,092
112,355	1,5	-0,064
112,379	2	-0,044
112,403	2	-0,03
112,427	2,5	-0,018
112,457	2,5	-0,013
112,481	3	-0,009
112,505	3	-0,006
112,529	2,5	-0,004
112,553	2,5	-0,003
112,577	3	-0,002
112,601	3	-0,001
112,625	3	-0,001
112,649	3	-0,001
112,673	3	0
112,697	3	-0,009
112,721	3	-0,138
112,745	3	-0,259
112,769	1,5	-0,386
112,793	0	-0,506
112,817	-1	-0,626
112,841	-2	-0,742
112,865	-3,5	-0,867
112,889	-5,5	-0,987
112,913	-6	-1,107
112,937	-7	-1,227
112,961	-7,5	-1,347
112,985	-8,5	-1,467
113,009	-9,5	-1,587
113,033	-11	-1,707
113,057	-12	-1,827
113,081	-13,5	-1,947
113,105	-14,5	-2,067
113,129	-14,5	-2,187
113,153	-18	-2,307
113,177	-19	-2,427
113,201	-20	-2,547
113,225	-20	-2,667
113,249	-22,5	-2,787
113,273	-22,5	-2,907
113,297	-25	-3,032
113,321	-25	-3,147
113,345	-25	-3,258
113,369	-30	-3,334
113,393	-31	-3,386
113,417	-31	-3,421
113,441	-31	-3,446
113,465	-33	-3,462
113,489	-34	-3,474
113,513	-34	-3,482
113,537	-34	-3,488
113,561	-34,5	-3,492
113,585	-34,5	-3,494
113,609	-34,5	-3,496
113,633	-34,5	-3,497
113,657	-34,5	-3,498
113,681	-34,5	-3,498
113,706	-34,5	-3,499
113,729	-34,5	-3,499
113,753	-34,5	-3,499
113,777	-34,5	-3,5
113,801	-34,5	-3,486
113,825	-34,5	-3,355
113,849	-34,5	-3,229
113,873	-32	-3,107
113,897	-30	-2,986
113,921	-30	-2,866
113,945	-30	-2,746
113,969	-24,5	-2,626
113,993	-23,5	-2,506
114,017	-23,5	-2,386
114,041	-23,5	-2,266
114,065	-20,5	-2,146
114,089	-18,5	-2,026
114,113	-18,5	-1,906
114,137	-18,5	-1,786
114,161	-15	-1,666
114,185	-14	-1,546
114,209	-11	-1,426
114,233	-10,5	-1,306
114,257	-9	-1,186
114,282	-7	-1,036
114,312	-6	-0,922
114,335	-5	-0,797
114,359	-4,5	-0,677
114,383	-3,5	-0,556
114,407	-2	-0,437
114,431	-1	-0,317
114,455	-0,5	-0,216
114,479	0	-0,149
114,503	1	-0,102
114,527	1,5	-0,07
114,551	2	-0,048
114,575	2,5	-0,034
114,599	2,5	-0,023
114,623	2,5	-0,016
114,647	3	-0,011
114,671	3	-0,007
114,695	3	-0,005
114,719	3	-0,003
114,743	3	-0,002
114,767	3	-0,002
114,791	3	-0,001
114,815	3	-0,001
114,839	3	-0,001
114,863	2,5	0
114,887	3	-0,037
114,911	3	-0,176
114,935	2	-0,3
114,959	1	-0,422
114,983	0	-0,542
115,007	-2	-0,662
115,031	-3	-0,782
115,055	-4	-0,902
115,079	-5	-1,022
115,103	-6	-1,142
115,127	-8	-1,262
115,151	-8,5	-1,382
115,175	-9	-1,502
115,199	-10	-1,622
115,223	-11	-1,742
115,247	-13	-1,862
115,271	-14,5	-1,982
115,295	-15	-2,102
115,319	-15	-2,222
115,343	-15	-2,342
115,367	-19,5	-2,462
115,391	-21	-2,582
115,415	-21,5	-2,702
115,439	-22,5	-2,823
115,463	-23,5	-2,943
115,487	-25,5	-3,063
115,511	-27	-3,182
115,535	-27	-3,284
115,559	-29,5	-3,352
115,583	-30,5	-3,398
115,607	-30,5	-3,429
115,631	-30,5	-3,451
115,655	-30,5	-3,466
115,679	-34	-3,476
115,703	-34,5	-3,484
115,727	-34,5	-3,489
115,751	-34,5	-3,493
115,775	-34,5	-3,495
115,799	-34,5	-3,496
115,823	-34,5	-3,497
115,847	-34,5	-3,498
115,871	-34,5	-3,498
115,895	-34,5	-3,499
115,919	-34,5	-3,499
115,943	-34,5	-3,499
115,967	-34,5	-3,5
115,991	-34,5	-3,471
116,015	-34,5	-3,334
116,039	-34,5	-3,209
116,063	-32,5	-3,088
116,087	-29	-2,968
116,111	-29	-2,847
116,135	-29	-2,727
116,159	-25	-2,597
116,183	-24	-2,487
116,207	-24	-2,367
116,231	-24	-2,247
116,255	-20	-2,127
116,279	-19	-2,007
116,303	-18	-1,887
116,327	-18	-1,768
116,351	-14,5	-1,652
116,375	-13	-1,527
116,399	-12	-1,407
116,423	-10,5	-1,288
116,447	-8,5	-1,168
116,471	-7,5	-1,048
116,495	-6	-0,927
116,519	-6	-0,807
116,543	-4,5	-0,687
116,567	-3	-0,567
116,591	-2	-0,447
116,615	-1	-0,327
116,639	-1	-0,224
116,663	0	-0,154
116,687	1	-0,106
116,711	1,5	-0,073
116,735	2	-0,05
116,759	2,5	-0,034
116,783	2,5	-0,024
116,807	3	-0,016
116,831	3	-0,011
116,855	3	-0,008
116,879	2,5	-0,005
116,903	3	-0,004
116,927	3	-0,002
116,951	3	-0,002
116,975	3	-0,001
116,999	3	-0,001
117,023	3	-0,001
117,047	2,5	0
117,071	3	-0,027
117,095	3	-0,149
117,119	2,5	-0,274
117,143	2	-0,396
117,167	0	-0,516
117,191	-1,5	-0,636
117,215	-3	-0,756
117,239	-4	-0,876
117,263	-5	-0,996
117,287	-6,5	-1,116
117,311	-7,5	-1,232
117,335	-8	-1,357
117,359	-9	-1,476
117,383	-10	-1,596
117,407	-11,5	-1,716
117,431	-13	-1,836
117,455	-14	-1,957
117,479	-15	-2,077
117,503	-15,5	-2,196
117,527	-15,5	-2,316
117,551	-15,5	-2,436
117,575	-20,5	-2,557
117,599	-21	-2,676
117,623	-21	-2,796
117,647	-24	-2,916
117,671	-25	-3,037
117,695	-26,5	-3,156
117,719	-26,5	-3,266
117,743	-26,5	-3,339
117,767	-31,5	-3,389
117,791	-32	-3,423
117,815	-32	-3,447
117,839	-32	-3,464
117,863	-33,5	-3,475
117,887	-34,5	-3,482
117,911	-34,5	-3,488
117,935	-34,5	-3,492
117,959	-34,5	-3,494
117,983	-34,5	-3,496
118,008	-34,5	-3,497
118,031	-34,5	-3,498
118,055	-34,5	-3,498
118,079	-34,5	-3,499
118,103	-34,5	-3,499
118,127	-34,5	-3,5
118,151	-34,5	-3,498
118,175	-34,5	-3,387
118,199	-34,5	-3,257
118,223	-34,5	-3,134
118,247	-30	-3,013
118,271	-28,5	-2,893
118,295	-27	-2,772
118,319	-27	-2,653
118,343	-27	-2,532
118,367	-22	-2,412
118,391	-21	-2,292
118,415	-20	-2,172
118,439	-20	-2,052
118,463	-18	-1,932
118,487	-15,5	-1,812
118,511	-14,5	-1,692
118,535	-13,5	-1,572
118,559	-13,5	-1,452
118,583	-11	-1,333
118,607	-9	-1,212
118,631	-8	-1,093
118,655	-7	-0,978
118,679	-6	-0,852
118,703	-5	-0,733
118,727	-3	-0,613
118,751	-2,5	-0,492
118,775	-1,5	-0,372
118,799	-0,5	-0,258
118,823	0	-0,177
118,847	1	-0,122
118,871	1,5	-0,084
118,895	2	-0,058
118,919	2	-0,04
118,943	2,5	-0,027
118,967	3	-0,019
118,991	3	-0,013
119,015	3	-0,009
119,039	3	-0,006
119,063	3	-0,004
119,087	3	-0,003
119,111	3	-0,002
119,135	3	-0,001
119,159	3	-0,001
119,183	3	-0,001
119,207	3	0
119,231	3	-0,072
119,255	3	-0,208
119,279	2	-0,33
119,303	1,5	-0,451
119,327	-1	-0,561
119,351	-2	-0,691
119,375	-3,5	-0,811
119,399	-4,5	-0,931
119,423	-5,5	-1,052
119,447	-7	-1,172
119,471	-7,5	-1,291
119,495	-8,5	-1,411
119,519	-9	-1,532
119,543	-10	-1,651
119,567	-12	-1,771
119,591	-13,5	-1,891
119,615	-14,5	-2,011
119,639	-15	-2,131
119,663	-16,5	-2,252
119,687	-19	-2,372
119,711	-19	-2,491
119,735	-19	-2,612
119,759	-21,5	-2,732
119,783	-22,5	-2,851
119,807	-22,5	-2,971
119,831	-22,5	-3,092
119,855	-27	-3,211
119,879	-28,5	-3,303
119,903	-29,5	-3,364
119,927	-29,5	-3,406
119,951	-32,5	-3,436
119,975	-33	-3,455
119,999	-33,5	-3,469
120,023	-33,5	-3,478
120,047	-34,5	-3,485
120,071	-34,5	-3,49
120,095	-34,5	-3,493
120,119	-34,5	-3,495
120,143	-34,5	-3,497
120,167	-34,5	-3,498
120,191	-34,5	-3,498
120,215	-34,5	-3,499
120,239	-34,5	-3,499
120,263	-34,5	-3,499
120,287	-34,5	-3,499
120,311	-34,5	-3,5
120,335	-34,5	-3,451
120,359	-34,5	-3,311
120,383	-34,5	-3,186
120,407	-34,5	-3,065
120,431	-34,5	-2,944
120,455	-27,5	-2,824
120,479	-26	-2,704
120,503	-25	-2,584
120,527	-25	-2,464
120,551	-21,5	-2,344
120,575	-20,5	-2,224
120,599	-19,5	-2,104
120,623	-19,5	-1,979
120,647	-16	-1,864
120,671	-15	-1,744
120,695	-14	-1,624
120,719	-13	-1,504
120,743	-11,5	-1,384
120,767	-10,5	-1,264
120,791	-8,5	-1,144
120,815	-7,5	-1,024
120,839	-6	-0,904
120,863	-5,5	-0,784
120,887	-3,5	-0,664
120,911	-3	-0,544
120,935	-2	-0,424
120,959	-1	-0,304
120,983	-0,5	-0,208
121,007	0,5	-0,143
121,031	1,5	-0,098
121,055	1,5	-0,068
121,079	2	-0,047
121,103	2,5	-0,032
121,127	3	-0,022
121,151	3	-0,015
121,175	3	-0,011
121,199	3	-0,007
121,223	3	-0,005
121,247	3	-0,003
121,271	3	-0,002
121,295	3	-0,002
121,319	3	-0,001
121,343	3	-0,001
121,367	3	-0,001
121,391	3	0
121,415	3	-0,065
121,439	2,5	-0,202
121,463	2,5	-0,325
121,487	1,5	-0,446
121,511	-0,5	-0,566
121,535	-1,5	-0,686
121,559	-3	-0,806
121,583	-4	-0,926
121,607	-6	-1,042
121,631	-6,5	-1,162
121,655	-7,5	-1,286
121,679	-8	-1,407
121,702	-9	-1,532
121,727	-11	-1,647
121,751	-12	-1,766
121,775	-13	-1,887
121,799	-14	-2,006
121,822	-15	-2,126
121,846	-17,5	-2,247
121,871	-18,5	-2,367
121,894	-19,5	-2,486
121,919	-19,5	-2,606
121,943	-19,5	-2,727
121,966	-23	-2,856
121,991	-24	-2,971
122,015	-24	-3,086
122,039	-24	-3,206
122,063	-28	-3,3
122,087	-30,5	-3,362
122,111	-30,5	-3,405
122,135	-30,5	-3,434
122,159	-33	-3,454
122,183	-33,5	-3,469
122,207	-33,5	-3,478
122,23	-33,5	-3,485
122,255	-34,5	-3,49
122,279	-34,5	-3,493
122,302	-34,5	-3,495
122,327	-34,5	-3,496
122,35	-34,5	-3,498
122,375	-34,5	-3,498
122,398	-34,5	-3,498
122,422	-34,5	-3,499
122,447	-34,5	-3,499
122,471	-34,5	-3,499
122,495	-34,5	-3,5
122,519	-34,5	-3,426
122,542	-34,5	-3,293
122,567	-32,5	-3,17
122,59	-30,5	-3,048
122,615	-30,5	-2,928
122,639	-30,5	-2,808
122,662	-26	-2,688
122,687	-23,5	-2,568
122,711	-22,5	-2,448
122,735	-21,5	-2,328
122,759	-21	-2,208
122,782	-19,5	-2,088
122,806	-19,5	-1,968
122,83	-19,5	-1,848
122,854	-15	-1,728
122,879	-14	-1,608
122,902	-13	-1,488
122,926	-10,5	-1,363
122,951	-9,5	-1,248
122,975	-8	-1,128
122,999	-7,5	-1,008
123,022	-6	-0,888
123,046	-4,5	-0,768
123,071	-3,5	-0,648
123,094	-3	-0,528
123,118	-2	-0,408
123,143	-1	-0,289
123,166	0	-0,198
123,19	0,5	-0,138
123,215	1	-0,094
123,238	1,5	-0,064
123,263	2	-0,044
123,286	2,5	-0,03
123,31	2,5	-0,021
123,334	3	-0,014
123,358	3	-0,01
123,383	3	-0,007
123,407	3	-0,005
123,43	3	-0,003
123,454	3	-0,002
123,478	3	-0,002
123,502	3	-0,001
123,526	3	-0,001
123,55	3	0
123,575	3	0
123,598	2,5	-0,047
123,622	3	-0,185
123,646	1,5	-0,308
123,67	0,5	-0,429
123,694	0	-0,55
123,718	-1,5	-0,67
123,742	-2,5	-0,79
123,766	-5	-0,91
123,79	-6	-1,03
123,814	-6,5	-1,15
123,838	-7	-1,27
123,862	-8	-1,39
123,886	-9,5	-1,51
123,91	-10,5	-1,66
123,94	-11,5	-1,78
123,964	-12,5	-1,9
123,988	-14,5	-2,02
124,012	-14,5	-2,14
124,036	-14,5	-2,26
124,06	-18	-2,38
124,084	-19	-2,5
124,108	-19	-2,62
124,132	-19	-2,74
124,156	-23	-2,86
124,18	-23	-2,98
124,204	-25	-3,1
124,228	-25	-3,218
124,252	-28,5	-3,308
124,276	-30	-3,368
124,3	-31	-3,409
124,324	-32	-3,437
124,348	-33	-3,455
124,372	-33,5	-3,47
124,396	-34	-3,479
124,42	-34	-3,486
124,444	-34	-3,49
124,468	-34,5	-3,494
124,492	-34,5	-3,496
124,516	-34,5	-3,496
124,54	-34,5	-3,498
124,564	-34,5	-3,498
124,588	-34,5	-3,499
124,612	-34,5	-3,499
124,636	-34,5	-3,499
124,66	-34,5	-3,5
124,684	-34,5	-3,499
124,708	-34,5	-3,393
124,732	-34	-3,262
124,756	-33	-3,14
124,78	-31	-3,018
124,804	-29	-2,898
124,828	-29	-2,778
124,852	-25	-2,628
124,882	-24	-2,508
124,906	-24	-2,388
124,93	-24	-2,268
124,954	-19,5	-2,148
124,978	-19	-2,028
125,002	-17,5	-1,908
125,026	-17,5	-1,788
125,05	-14	-1,668
125,074	-13	-1,548
125,098	-12	-1,428
125,123	-10,5	-1,308
125,146	-8,5	-1,188
125,17	-7,5	-1,068
125,194	-6	-0,948
125,218	-5,5	-0,828
125,242	-4,5	-0,702
125,266	-3	-0,587
125,29	-2	-0,468
125,314	-1,5	-0,348
125,338	-0,5	-0,238
125,362	0	-0,164
125,386	1,5	-0,113
125,41	1,5	-0,078
125,434	2	-0,053
125,458	2,5	-0,037
125,482	3	-0,025
125,506	3	-0,018
125,53	3	-0,012
125,554	3	-0,008
125,578	3	-0,006
125,602	3	-0,004
125,626	3	-0,002
125,65	3	-0,002
125,674	3	-0,001
125,698	3	-0,001
125,722	3	-0,001
125,746	3	0
125,77	3	0
125,794	3	-0,072
125,818	3	-0,208
125,842	2,5	-0,331
125,866	0,5	-0,452
125,89	-0,5	-0,602
125,92	-1,5	-0,723
125,944	-3	-0,842
125,968	-5	-0,962
125,992	-6	-1,082
126,016	-7	-1,202
126,04	-7,5	-1,322
126,064	-8	-1,442
126,088	-10	-1,562
126,112	-11	-1,682
126,136	-12	-1,802
126,16	-13	-1,922
126,184	-14	-2,047
126,208	-14	-2,162
126,232	-14	-2,282
126,256	-18,5	-2,402
126,28	-19,5	-2,522
126,304	-20,5	-2,642
126,328	-22,5	-2,762
126,352	-23,5	-2,882
126,376	-24,5	-3,002
126,4	-25,5	-3,122
126,424	-25,5	-3,238
126,448	-29,5	-3,321
126,472	-30,5	-3,379
126,496	-31,5	-3,415
126,52	-31,5	-3,441
126,544	-31,5	-3,459
126,568	-33,5	-3,472
126,592	-34	-3,48
126,616	-34	-3,487
126,64	-34,5	-3,491
126,664	-34,5	-3,494
126,688	-34,5	-3,496
126,712	-34	-3,497
126,736	-34,5	-3,498
126,76	-34,5	-3,498
126,784	-34,5	-3,499
126,808	-34,5	-3,499
126,832	-34,5	-3,499
126,862	-34	-3,5
126,886	-34,5	-3,444
126,91	-34	-3,305
126,934	-33	-3,181
126,958	-31,5	-3,06
126,982	-29,5	-2,939
127,006	-27	-2,819
127,03	-25,5	-2,699
127,054	-24	-2,579
127,078	-23	-2,459
127,102	-22	-2,339
127,126	-22	-2,219
127,15	-19,5	-2,099
127,174	-18	-1,979
127,198	-16,5	-1,859
127,222	-16,5	-1,739
127,246	-13,5	-1,62
127,27	-12	-1,5
127,294	-11	-1,38
127,318	-9,5	-1,259
127,342	-8,5	-1,14
127,366	-6,5	-1,02
127,39	-5,5	-0,9
127,414	-5	-0,78
127,438	-4	-0,66
127,462	-3,5	-0,54
127,486	-1,5	-0,42
127,51	-1	-0,3
127,534	0	-0,208
127,558	0	-0,141
127,582	1	-0,097
127,606	2	-0,067
127,63	2,5	-0,046
127,654	2,5	-0,029
127,684	2,5	-0,02
127,708	3	-0,014
127,732	3	-0,009
127,756	3	-0,006
127,78	3	-0,004
127,804	3	-0,003
127,828	3	-0,002
127,852	3	-0,001
127,876	3	-0,001
127,9	3	-0,001
127,924	3	0
127,948	3	0
127,972	3	-0,025
127,996	3	-0,165
128,02	2,5	-0,295
128,044	1,5	-0,412
128,068	0	-0,532
128,092	-1,5	-0,652
128,116	-2,5	-0,772
128,14	-4	-0,897
128,164	-5	-1,012
128,188	-6,5	-1,132
128,212	-7,5	-1,252
128,236	-8	-1,372
128,26	-9	-1,492
128,284	-9,5	-1,612
128,308	-11,5	-1,732
128,332	-12,5	-1,852
128,356	-13,5	-1,972
128,38	-15	-2,092
128,404	-15,5	-2,212
128,428	-15,5	-2,337
128,452	-19,5	-2,452
128,476	-20	-2,572
128,5	-21	-2,692
128,524	-21	-2,807
128,548	-24	-2,932
128,577	-25	-3,082
128,602	-26,5	-3,202
128,626	-26,5	-3,297
128,65	-30	-3,36
128,674	-31,5	-3,404
128,698	-32	-3,433
128,722	-32	-3,454
128,746	-33,5	-3,468
128,77	-33,5	-3,478
128,794	-34	-3,485
128,818	-34	-3,49
128,842	-34	-3,493
128,866	-34	-3,495
128,89	-34,5	-3,496
128,914	-34,5	-3,497
128,938	-34,5	-3,498
128,962	-34,5	-3,499
128,986	-34	-3,499
129,01	-34	-3,499
129,034	-34	-3,499
129,058	-34,5	-3,5
129,082	-34,5	-3,413
129,106	-34,5	-3,281
129,13	-34,5	-3,157
129,154	-30,5	-3,036
129,178	-29	-2,916
129,202	-27,5	-2,796
129,226	-24,5	-2,676
129,25	-24	-2,555
129,274	-22,5	-2,435
129,298	-21,5	-2,316
129,322	-20,5	-2,195
129,346	-18,5	-2,075
129,37	-17,5	-1,955
129,394	-16,5	-1,835
129,418	-16,5	-1,715
129,442	-16,5	-1,596
129,466	-11,5	-1,475
129,492	-10,5	-1,326
129,52	-9,5	-1,206
129,544	-8,5	-1,086
129,568	-6	-0,966
129,592	-5,5	-0,84
129,616	-4,5	-0,726
129,64	-3,5	-0,606
129,664	-3	-0,486
129,688	-1,5	-0,366
129,712	-0,5	-0,253
129,736	0	-0,173
129,76	0,5	-0,119
129,784	1	-0,082
129,808	2	-0,056
129,832	2,5	-0,04
129,856	2,5	-0,026
129,88	3	-0,018
129,904	3	-0,013
129,928	3	-0,009
129,952	3	-0,006
129,976	3	-0,004
130	3	-0,003
130,024	3	-0,002
130,048	3	-0,001
130,072	2,5	-0,001
130,096	3	-0,001
130,12	3	0
130,144	3	0
130,168	2,5	-0,046
130,192	3	-0,191
130,216	2	-0,314
130,24	1	-0,435
130,264	0	-0,555
130,288	-2	-0,675
130,312	-3,5	-0,795
130,336	-4,5	-0,916
130,36	-5,5	-1,036
130,384	-6	-1,156
130,408	-7,5	-1,306
130,438	-8,5	-1,426
130,462	-9,5	-1,546
130,486	-11	-1,666
130,51	-12	-1,786
130,534	-13	-1,911
130,558	-14	-2,026
130,582	-15	-2,146
130,606	-15	-2,266
130,63	-15	-2,386
130,654	-19,5	-2,506
130,678	-21	-2,626
130,702	-21,5	-2,746
130,726	-23,5	-2,865
130,75	-24,5	-2,985
130,774	-25,5	-3,105
130,798	-27	-3,224
130,822	-27	-3,311
130,846	-30,5	-3,37
130,87	-31,5	-3,41
130,894	-32,5	-3,438
130,918	-32,5	-3,457
130,942	-32,5	-3,471
130,966	-34	-3,479
130,99	-34,5	-3,486
131,014	-34,5	-3,491
131,038	-34,5	-3,494
131,062	-34,5	-3,496
131,086	-34,5	-3,497
131,11	-34,5	-3,498
131,134	-34,5	-3,498
131,158	-34,5	-3,499
131,182	-34,5	-3,499
131,206	-34,5	-3,499
131,23	-34,5	-3,499
131,254	-34,5	-3,5
131,278	-34,5	-3,4
131,302	-34,5	-3,268
131,326	-34,5	-3,145
131,35	-30	-3,024
131,374	-28,5	-2,904
131,398	-27	-2,753
131,428	-27	-2,633
131,452	-23,5	-2,513
131,476	-22,5	-2,393
131,5	-21	-2,278
131,524	-21	-2,153
131,548	-18,5	-2,033
131,572	-17	-1,913
131,596	-15,5	-1,793
131,62	-14,5	-1,673
131,644	-13,5	-1,553
131,668	-11	-1,434
131,692	-10	-1,314
131,716	-9	-1,194
131,74	-8	-1,074
131,764	-7	-0,954
131,788	-5	-0,834
131,812	-4	-0,714
131,836	-3,5	-0,594
131,86	-2,5	-0,474
131,884	-1,5	-0,354
131,908	0	-0,243
131,932	0	-0,167
131,956	0,5	-0,113
131,98	1,5	-0,079
132,004	2	-0,055
132,028	2,5	-0,038
132,052	3	-0,026
132,076	3	-0,018
132,1	3	-0,012
132,124	3	-0,008
132,148	3	-0,006
132,172	3	-0,004
132,196	3	-0,003
132,22	3	-0,002
132,244	3	-0,001
132,268	3	-0,001
132,292	3	-0,001
132,316	3	0
132,34	3	0
132,364	3	0
132,388	3	-0,103
132,412	2,5	-0,233
132,436	2	-0,355
132,46	1	-0,476
132,484	1	-0,596
132,508	-2,5	-0,716
132,532	-3,5	-0,836
132,556	-5	-0,956
132,58	-5,5	-1,072
132,604	-6,5	-1,196
132,628	-8	-1,316
132,652	-8,5	-1,437
132,676	-9,5	-1,557
132,7	-10,5	-1,692
132,724	-11,5	-1,796
132,748	-13,5	-1,917
132,772	-14,5	-2,037
132,796	-15,5	-2,157
132,82	-15,5	-2,277
132,844	-15,5	-2,397
132,868	-20	-2,517
132,892	-21	-2,637
132,916	-21	-2,757
132,94	-23	-2,877
132,964	-24	-2,997
132,988	-26	-3,117
133,012	-26	-3,234
133,036	-26	-3,318
133,06	-30	-3,374
133,084	-31	-3,413
133,108	-31	-3,44
133,132	-31	-3,458
133,156	-33,5	-3,472
133,18	-34	-3,48
133,204	-34	-3,487
133,228	-34	-3,491
133,252	-34,5	-3,494
133,276	-34,5	-3,496
133,3	-34,5	-3,497
133,324	-34,5	-3,498
133,348	-34	-3,498
133,372	-34,5	-3,499
133,396	-34,5	-3,499
133,42	-34,5	-3,499
133,444	-34	-3,5
133,468	-34,5	-3,486
133,492	-34,5	-3,355
133,516	-34,5	-3,227
133,54	-34,5	-3,105
133,564	-30,5	-2,985
133,588	-27,5	-2,864
133,612	-27,5	-2,744
133,636	-27,5	-2,62
133,66	-23,5	-2,504
133,684	-22,5	-2,384
133,708	-20,5	-2,264
133,732	-19,5	-2,144
133,756	-18,5	-2,024
133,78	-18,5	-1,904
133,804	-16	-1,784
133,828	-14	-1,664
133,852	-12,5	-1,544
133,876	-11,5	-1,424
133,9	-10,5	-1,304
133,924	-9,5	-1,184
133,948	-7,5	-1,064
133,972	-6	-0,944
133,996	-5,5	-0,824
134,02	-4,5	-0,699
134,044	-3,5	-0,584
134,068	-2	-0,464
134,092	-1,5	-0,345
134,116	-1,5	-0,236
134,14	0	-0,162
134,164	0,5	-0,112
134,188	1,5	-0,077
134,212	2	-0,053
134,236	2	-0,037
134,26	2,5	-0,025
134,284	3	-0,018
134,308	3	-0,012
134,332	3	-0,008
134,356	3	-0,006
134,38	3	-0,004
134,404	3	-0,002
134,428	3	-0,002
134,452	3	-0,001
134,476	3	-0,001
134,5	3	-0,001
134,524	3	0
134,548	3	-0,023
134,572	3	-0,152
134,596	2,5	-0,278
134,62	1,5	-0,399
134,644	0	-0,519
134,668	-1,5	-0,639
134,692	-2,5	-0,759
134,716	-4	-0,879
134,74	-5	-0,999
134,764	-5,5	-1,119
134,788	-7,5	-1,24
134,812	-8	-1,36
134,836	-9	-1,48
134,86	-10	-1,63
134,89	-11,5	-1,75
134,914	-12,5	-1,87
134,938	-13,5	-1,989
134,962	-15	-2,109
134,986	-17	-2,229
135,01	-17	-2,35
135,034	-17	-2,469
135,058	-20	-2,589
135,082	-21	-2,71
135,106	-23	-2,829
135,13	-24	-2,949
135,154	-25	-3,069
135,178	-26,5	-3,189
135,202	-27,5	-3,288
135,226	-30	-3,355
135,25	-31,5	-3,4
135,274	-32	-3,43
135,298	-33	-3,452
135,322	-33	-3,467
135,346	-33,5	-3,477
135,37	-34	-3,484
135,394	-34	-3,49
135,418	-34	-3,493
135,442	-34	-3,495
135,466	-34	-3,496
135,49	-34	-3,497
135,514	-34	-3,498
135,538	-34	-3,498
135,562	-34	-3,499
135,586	-34	-3,499
135,61	-34	-3,499
135,634	-34	-3,5
135,658	-34	-3,456
135,682	-34	-3,317
135,706	-34	-3,192
135,73	-34	-3,07
135,754	-29	-2,95
135,778	-27,5	-2,829
135,802	-26	-2,71
135,826	-26	-2,589
135,85	-22,5	-2,469
135,874	-21,5	-2,349
135,898	-20,5	-2,229
135,922	-20,5	-2,109
135,946	-17,5	-1,99
135,97	-16,5	-1,869
135,994	-15	-1,749
136,018	-14	-1,63
136,042	-13	-1,51
136,066	-10,5	-1,39
136,09	-9,5	-1,245
136,12	-8,5	-1,12
136,144	-7,5	-0,994
136,168	-5,5	-0,88
136,192	-4,5	-0,76
136,216	-4	-0,64
136,24	-3	-0,52
136,264	-2	-0,4
136,288	-0,5	-0,281
136,312	0	-0,193
136,336	0,5	-0,133
136,36	1	-0,092
